"composer","composerLabel"
"http://data.carnegiehall.org/names/1007497","Ned Wilkinson"
"http://data.carnegiehall.org/names/1007498","Michael Dellario"
"http://data.carnegiehall.org/names/1007499","Gunnar Germeten"
"http://data.carnegiehall.org/names/1007501","Anton Webern"
"http://data.carnegiehall.org/names/1007484","Bruno Granichstaedten"
"http://data.carnegiehall.org/names/1007486","Stanley Haynes"
"http://data.carnegiehall.org/names/1007487","A. Elmenreich"
"http://data.carnegiehall.org/names/1007489","Carl Stix"
"http://data.carnegiehall.org/names/1007490","Jean Henri Ravina"
"http://data.carnegiehall.org/names/1007491","Conrad Beck"
"http://data.carnegiehall.org/names/1007477","Julian Plaza"
"http://data.carnegiehall.org/names/1007478","Louis de Caix d’Hervelois"
"http://data.carnegiehall.org/names/1007480","Vitaly Buyanovsky"
"http://data.carnegiehall.org/names/1007481","Elena Firsova"
"http://data.carnegiehall.org/names/1007482","David M. Erlanger"
"http://data.carnegiehall.org/names/1007483","Luigi Guida"
"http://data.carnegiehall.org/names/1007471","E. Guiros"
"http://data.carnegiehall.org/names/1007472","Fan Shang"
"http://data.carnegiehall.org/names/1007473","John Liptrot Hatton"
"http://data.carnegiehall.org/names/1007474","Boris Kozhevnikov"
"http://data.carnegiehall.org/names/1007475","[first name unknown] Bernard"
"http://data.carnegiehall.org/names/1007476","Leopold Damrosch"
"http://data.carnegiehall.org/names/1007463","Anton Rubinstein"
"http://data.carnegiehall.org/names/1007464","Shirley W. McRae"
"http://data.carnegiehall.org/names/1007466","Xing Hsi Lin"
"http://data.carnegiehall.org/names/1007468","Anthony K. Brandt"
"http://data.carnegiehall.org/names/1007469","Pablo Ortiz"
"http://data.carnegiehall.org/names/1007470","Charles Wood"
"http://data.carnegiehall.org/names/1007454","Johann Georg Christian Störl"
"http://data.carnegiehall.org/names/1007456","Peter Michael Hamel"
"http://data.carnegiehall.org/names/1007457","Jules Auguste Garcin"
"http://data.carnegiehall.org/names/1007458","Joonas Kokkonen"
"http://data.carnegiehall.org/names/1007459","Gaetano Pugnani"
"http://data.carnegiehall.org/names/1007462","Victor Schlesinger"
"http://data.carnegiehall.org/names/1007442","Daniel-Lesur"
"http://data.carnegiehall.org/names/1007443","Charles Cushing"
"http://data.carnegiehall.org/names/1007445","Clair Cloninger"
"http://data.carnegiehall.org/names/1007447","Aleksandr Davidenko"
"http://data.carnegiehall.org/names/1007450","André Cardinal Destouches"
"http://data.carnegiehall.org/names/1007452","[first name unknown] Tcherepnin"
"http://data.carnegiehall.org/names/1007424","John Gilbert"
"http://data.carnegiehall.org/names/1007427","Frank Wildhorn"
"http://data.carnegiehall.org/names/1007435","Jimmy McHugh"
"http://data.carnegiehall.org/names/1007438","Peter Wiegold"
"http://data.carnegiehall.org/names/1007439","Helen Blackwood"
"http://data.carnegiehall.org/names/1007441","Béni Egressy"
"http://data.carnegiehall.org/names/1007416","Naomi Shemer"
"http://data.carnegiehall.org/names/1007419","Eduardo Grau"
"http://data.carnegiehall.org/names/1007420","Manuel Rodrigues Coelho"
"http://data.carnegiehall.org/names/1007421","Eugene Lee"
"http://data.carnegiehall.org/names/1007422","Malcolm Williamson"
"http://data.carnegiehall.org/names/1007423","Harald Lie"
"http://data.carnegiehall.org/names/1007406","Alessandro Longo"
"http://data.carnegiehall.org/names/1007407","Vítezslava Kaprálová"
"http://data.carnegiehall.org/names/1007409","José Sabre Marroquín"
"http://data.carnegiehall.org/names/1007411","Akira Nakata"
"http://data.carnegiehall.org/names/1007412","Chiel Meyering"
"http://data.carnegiehall.org/names/1007414","Semyon Hulak-Artemovksy"
"http://data.carnegiehall.org/names/1007397","Georgy Sviridov"
"http://data.carnegiehall.org/names/1007399","Luc Van Hove"
"http://data.carnegiehall.org/names/1007400","Neal Hefti"
"http://data.carnegiehall.org/names/1007402","[first name unknown] Lilienthal"
"http://data.carnegiehall.org/names/1007403","Federico and Luigi Ricci"
"http://data.carnegiehall.org/names/1007405","David Clark Isele"
"http://data.carnegiehall.org/names/1007388","Federico Chueca"
"http://data.carnegiehall.org/names/1007389","David R. Holsinger"
"http://data.carnegiehall.org/names/1007392","Victor Rasgado"
"http://data.carnegiehall.org/names/1007393","Luigi Bassi"
"http://data.carnegiehall.org/names/1007394","Moritz Von Hessen"
"http://data.carnegiehall.org/names/1007396","Doris Magaly Ruiz Lastres"
"http://data.carnegiehall.org/names/1007381","Garth Edmundson"
"http://data.carnegiehall.org/names/1007382","N. Gogotzky"
"http://data.carnegiehall.org/names/1007383","Craig Carnahan"
"http://data.carnegiehall.org/names/1007384","Julian Dash"
"http://data.carnegiehall.org/names/1007386","Jacques de La Presle"
"http://data.carnegiehall.org/names/1007387","David Ott"
"http://data.carnegiehall.org/names/1007373","Teresa Procaccini"
"http://data.carnegiehall.org/names/1007374","Samuel Richards Gaines"
"http://data.carnegiehall.org/names/1007375","John E. (John Ebenezer) West"
"http://data.carnegiehall.org/names/1007377","Clifton Williams"
"http://data.carnegiehall.org/names/1007378","Emil Cossetto"
"http://data.carnegiehall.org/names/1007379","William A. Dougherty"
"http://data.carnegiehall.org/names/1007366","Thomas J. Armstrong"
"http://data.carnegiehall.org/names/1007367","Gernot Wolfgang"
"http://data.carnegiehall.org/names/1007368","[first name unknown] Gorantham"
"http://data.carnegiehall.org/names/1007369","Fernando Sor"
"http://data.carnegiehall.org/names/1007371","Armin Kaufmann"
"http://data.carnegiehall.org/names/1007356","Mikhail Glinka"
"http://data.carnegiehall.org/names/1007357","Danny Michaels"
"http://data.carnegiehall.org/names/1007359","Kevin Barber Pickard"
"http://data.carnegiehall.org/names/1007360","Rupert Lang"
"http://data.carnegiehall.org/names/1007361","Nicola Vaccai"
"http://data.carnegiehall.org/names/1007346","Will Eisma"
"http://data.carnegiehall.org/names/1007347","[first name unknown] Makez"
"http://data.carnegiehall.org/names/1007348","Woon-Young Na"
"http://data.carnegiehall.org/names/1007352","Federico García Lorca"
"http://data.carnegiehall.org/names/1007355","DeS. Day"
"http://data.carnegiehall.org/names/1007340","Mikhail Starokadomsky"
"http://data.carnegiehall.org/names/1007341","Nelly Mele Lara"
"http://data.carnegiehall.org/names/1007342","Mykola Fomenko"
"http://data.carnegiehall.org/names/1007343","Feliks Rybicki"
"http://data.carnegiehall.org/names/1007344","Paul Smadbeck"
"http://data.carnegiehall.org/names/1007345","Gerd Kühr"
"http://data.carnegiehall.org/names/1007331","Bung Guang Shen"
"http://data.carnegiehall.org/names/1007332","Marvin Fisher"
"http://data.carnegiehall.org/names/1007333","Undine Smith Moore"
"http://data.carnegiehall.org/names/1007336","Louis Spohr"
"http://data.carnegiehall.org/names/1007338","Peter Winkler"
"http://data.carnegiehall.org/names/1007339","Vojtech Borivoj Aim"
"http://data.carnegiehall.org/names/1007322","Ruth Boshkoff"
"http://data.carnegiehall.org/names/1007326","Paul Lacombe"
"http://data.carnegiehall.org/names/1007327","Pietro Paolo Bencini"
"http://data.carnegiehall.org/names/1007328","Carl Strommen"
"http://data.carnegiehall.org/names/1007330","Marjory Kennedy-Fraser"
"http://data.carnegiehall.org/names/1007307","Andrea Falconieri"
"http://data.carnegiehall.org/names/1007309","[first name unknown] Curnow"
"http://data.carnegiehall.org/names/1007310","[first name unknown] Hurley"
"http://data.carnegiehall.org/names/1007312","P. Guli"
"http://data.carnegiehall.org/names/1007313","Oreste Ravanello"
"http://data.carnegiehall.org/names/1007319","Bernard Andrès"
"http://data.carnegiehall.org/names/1007299","Ulysses Kay"
"http://data.carnegiehall.org/names/1007301","Pietro Antonio Locatelli"
"http://data.carnegiehall.org/names/1007302","Stephen C. Foster"
"http://data.carnegiehall.org/names/1007303","[first name unknown] Schanke"
"http://data.carnegiehall.org/names/1007304","Hawley Ades"
"http://data.carnegiehall.org/names/1007306","Albert W. Knoll"
"http://data.carnegiehall.org/names/1007291","Yuing Sun Chen"
"http://data.carnegiehall.org/names/1007293","Calliope Tsoupaki"
"http://data.carnegiehall.org/names/1007294","Johann Wenzel Kalliwoda"
"http://data.carnegiehall.org/names/1007295","Pearl H. Wood"
"http://data.carnegiehall.org/names/1007296","Pavel Krížkovský"
"http://data.carnegiehall.org/names/1007298","José Marín Varona"
"http://data.carnegiehall.org/names/1007284","Melissa Hui"
"http://data.carnegiehall.org/names/1007285","[first name unknown] Morales"
"http://data.carnegiehall.org/names/1007286","Ernst Hansen"
"http://data.carnegiehall.org/names/1007288","Émile Jaques-Dalcroze"
"http://data.carnegiehall.org/names/1007289","Aleksandr Nikolayevich Serov"
"http://data.carnegiehall.org/names/1007290","Shinichi Suzuki"
"http://data.carnegiehall.org/names/1007273","Clarence Robinson"
"http://data.carnegiehall.org/names/1007274","Raul Paniagua"
"http://data.carnegiehall.org/names/1007275","Karl Adamic"
"http://data.carnegiehall.org/names/1007276","[first name unknown] Clark"
"http://data.carnegiehall.org/names/1007277","Scott McAllister"
"http://data.carnegiehall.org/names/1007262","Harry Lieberman"
"http://data.carnegiehall.org/names/1007264","Stuart K. Hine"
"http://data.carnegiehall.org/names/1007265","Gustav Saenger"
"http://data.carnegiehall.org/names/1007269","Johann Christian Schickhardt"
"http://data.carnegiehall.org/names/1007271","Buck Buckholtz"
"http://data.carnegiehall.org/names/1007256","Lee Holdridge"
"http://data.carnegiehall.org/names/1007257","Solage"
"http://data.carnegiehall.org/names/1007258","Yuzuru Sadashige"
"http://data.carnegiehall.org/names/1007259","Edward C. Bairstow"
"http://data.carnegiehall.org/names/1007260","Hubert Léonard"
"http://data.carnegiehall.org/names/1007261","[first name unknown] Tauber"
"http://data.carnegiehall.org/names/1007243","Misael Domigues"
"http://data.carnegiehall.org/names/1007244","[first name unknown] Vidot"
"http://data.carnegiehall.org/names/1007250","Viktor E. Nessler"
"http://data.carnegiehall.org/names/1007252","Jerzy Sapieyevski"
"http://data.carnegiehall.org/names/1007253","William Henry Fry"
"http://data.carnegiehall.org/names/1007254","Caroline Ansink"
"http://data.carnegiehall.org/names/1007234","Ennio Morricone"
"http://data.carnegiehall.org/names/1007236","Jesús Guridi"
"http://data.carnegiehall.org/names/1007238","Larry Daehn"
"http://data.carnegiehall.org/names/1007239","Margaret R. Harris"
"http://data.carnegiehall.org/names/1007241","Otto Hackh"
"http://data.carnegiehall.org/names/1007242","Yatsuhashi Kengyo"
"http://data.carnegiehall.org/names/1007226","[first name unknown] McGrath"
"http://data.carnegiehall.org/names/1007227","Georg Schumann"
"http://data.carnegiehall.org/names/1007228","Luka Sorkocevic"
"http://data.carnegiehall.org/names/1007229","Ernst Toch"
"http://data.carnegiehall.org/names/1007231","Joseph LaMonaca"
"http://data.carnegiehall.org/names/1007233","[first name unknown] Schmauk"
"http://data.carnegiehall.org/names/1007216","Mark D. Camphouse"
"http://data.carnegiehall.org/names/1007217","Johann Nepomuk Hummel"
"http://data.carnegiehall.org/names/1007218","Pasquale Mario Costa"
"http://data.carnegiehall.org/names/1007219","Earnestine Rodgers Robinson"
"http://data.carnegiehall.org/names/1007220","Godfrey Winham"
"http://data.carnegiehall.org/names/1007224","Domenico Sodero"
"http://data.carnegiehall.org/names/1007208","Sid Robinovitch"
"http://data.carnegiehall.org/names/1007209","Franz Xaver Gruber"
"http://data.carnegiehall.org/names/1007210","Ileana Pérez-Velázquez"
"http://data.carnegiehall.org/names/1007211","Edward Cohen"
"http://data.carnegiehall.org/names/1007213","Derek Bourgeois"
"http://data.carnegiehall.org/names/1007215","Wilhelm Stenhammar"
"http://data.carnegiehall.org/names/1007199","Mikhail Erdenko"
"http://data.carnegiehall.org/names/1007201","Alexander Reinagle"
"http://data.carnegiehall.org/names/1007202","Francesco Landini"
"http://data.carnegiehall.org/names/1007203","Henri Duparc"
"http://data.carnegiehall.org/names/1007206","Eric Sammut"
"http://data.carnegiehall.org/names/1007207","Mabel Bean"
"http://data.carnegiehall.org/names/1007188","Fred Spielman"
"http://data.carnegiehall.org/names/1007189","Hubert Parry"
"http://data.carnegiehall.org/names/1007190","Jean Schwartz"
"http://data.carnegiehall.org/names/1007191","Peter Hallock"
"http://data.carnegiehall.org/names/1007194","Tzu Huang"
"http://data.carnegiehall.org/names/1007195","Armando Castro"
"http://data.carnegiehall.org/names/1007179","Ezra Sims"
"http://data.carnegiehall.org/names/1007181","Tom Hoffmann"
"http://data.carnegiehall.org/names/1007182","Valentin Haussmann"
"http://data.carnegiehall.org/names/1007183","Adriano Lualdi"
"http://data.carnegiehall.org/names/1007184","Michael Watson"
"http://data.carnegiehall.org/names/1007187","Mitchell B. Southall"
"http://data.carnegiehall.org/names/1007172","Einari Marvia"
"http://data.carnegiehall.org/names/1007173","Louis Jean Brunelli"
"http://data.carnegiehall.org/names/1007174","Agostino Steffani"
"http://data.carnegiehall.org/names/1007175","Francisco de la Torre"
"http://data.carnegiehall.org/names/1007176","Jan Ladislav Dussek"
"http://data.carnegiehall.org/names/1007178","Edwin Finckel"
"http://data.carnegiehall.org/names/1007164","Mihály Hajdu"
"http://data.carnegiehall.org/names/1007166","Leonardo Leo"
"http://data.carnegiehall.org/names/1007168","Naresh Sohal"
"http://data.carnegiehall.org/names/1007169","Gerald Finzi"
"http://data.carnegiehall.org/names/1007170","Guiseppe Pietri"
"http://data.carnegiehall.org/names/1007171","David Ahlstrom"
"http://data.carnegiehall.org/names/1007155","Jane Knox"
"http://data.carnegiehall.org/names/1007157","Jae Myung Hyun"
"http://data.carnegiehall.org/names/1007159","Eric Coates"
"http://data.carnegiehall.org/names/1007160","I. Morillo"
"http://data.carnegiehall.org/names/1007162","Hee Chi Chung"
"http://data.carnegiehall.org/names/1007163","Johann Ernst Bach"
"http://data.carnegiehall.org/names/1007148","William E. Bearchell"
"http://data.carnegiehall.org/names/1007149","Albert Henneberg"
"http://data.carnegiehall.org/names/1007150","Charles Faulkner Bryan"
"http://data.carnegiehall.org/names/1007151","Luigi Gordigiani"
"http://data.carnegiehall.org/names/1007152","William Yeates Hurlstone"
"http://data.carnegiehall.org/names/1007153","Bruno Bettinelli"
"http://data.carnegiehall.org/names/1007142","Hubert Bath"
"http://data.carnegiehall.org/names/1007143","Cedric Lamont"
"http://data.carnegiehall.org/names/1007144","Johann Christoph Pezel"
"http://data.carnegiehall.org/names/1007145","Andre Illiashenko"
"http://data.carnegiehall.org/names/1007146","Louis W. Ballard"
"http://data.carnegiehall.org/names/1007147","Aris Carastathis"
"http://data.carnegiehall.org/names/1007132","Daniel Sambursky"
"http://data.carnegiehall.org/names/1007133","Hercule de Fontenailles"
"http://data.carnegiehall.org/names/1007137","Pieter Snapper"
"http://data.carnegiehall.org/names/1007138","Johann Gottfried Walther"
"http://data.carnegiehall.org/names/1007139","David Matthews"
"http://data.carnegiehall.org/names/1007140","Peter Westergaard"
"http://data.carnegiehall.org/names/1007125","Jacques Leguerney"
"http://data.carnegiehall.org/names/1007126","Tetsuro Naito"
"http://data.carnegiehall.org/names/1007128","Cornelia Rider-Possart"
"http://data.carnegiehall.org/names/1007129","Joseph Glaeser"
"http://data.carnegiehall.org/names/1007131","Pene Muse"
"http://data.carnegiehall.org/names/1007118","Kate Vannah"
"http://data.carnegiehall.org/names/1007120","Nicolaus Craen"
"http://data.carnegiehall.org/names/1007121","Sharon Moe Miranda"
"http://data.carnegiehall.org/names/1007122","Alexandra Pierce"
"http://data.carnegiehall.org/names/1007123","Jeffrey Stock"
"http://data.carnegiehall.org/names/1007124","Toshiro Mayuzumi"
"http://data.carnegiehall.org/names/1007108","Fructuoso Viana"
"http://data.carnegiehall.org/names/1007109","Rolf Riehm"
"http://data.carnegiehall.org/names/1007110","Hans-Joachim Hespos"
"http://data.carnegiehall.org/names/1007114","John Kelly"
"http://data.carnegiehall.org/names/1007117","C. Lebrecht"
"http://data.carnegiehall.org/names/1007101","Paul Ladmirault"
"http://data.carnegiehall.org/names/1007102","Stanojlo Rajicic"
"http://data.carnegiehall.org/names/1007104","Tona Scherchen-Hsiao"
"http://data.carnegiehall.org/names/1007106","Luis Sopena"
"http://data.carnegiehall.org/names/1007107","Mary Helen Brown"
"http://data.carnegiehall.org/names/1007095","Kliever"
"http://data.carnegiehall.org/names/1007096","Shalom Chanoch"
"http://data.carnegiehall.org/names/1007097","Pozhidayev"
"http://data.carnegiehall.org/names/1007098","Nikita Bogoslavsky"
"http://data.carnegiehall.org/names/1007099","Vaino Haapalainen"
"http://data.carnegiehall.org/names/1007100","W. Langton (William Langton) Williams"
"http://data.carnegiehall.org/names/1007088","Stephen Albert"
"http://data.carnegiehall.org/names/1007090","Joseph Kantor"
"http://data.carnegiehall.org/names/1007091","Srul Irving Glick"
"http://data.carnegiehall.org/names/1007092","Michael Hennagin"
"http://data.carnegiehall.org/names/1007093","Paul de Schlozer"
"http://data.carnegiehall.org/names/1007094","Thomas Ravenscroft"
"http://data.carnegiehall.org/names/1007081","Johan Peter Cronhamn"
"http://data.carnegiehall.org/names/1007082","F. Rietzel"
"http://data.carnegiehall.org/names/1007083","Andrzej Dziadek"
"http://data.carnegiehall.org/names/1007084","Mihail Jora"
"http://data.carnegiehall.org/names/1007086","Max Kotlowitz"
"http://data.carnegiehall.org/names/1007087","Girolamo Frescobaldi"
"http://data.carnegiehall.org/names/1007070","James Farrelly"
"http://data.carnegiehall.org/names/1007073","Pedro Sanjuán"
"http://data.carnegiehall.org/names/1007076","Jules Mouquet"
"http://data.carnegiehall.org/names/1007078","Miguel Bernal Jiménez"
"http://data.carnegiehall.org/names/1007079","Catulo da Paixão Cearense"
"http://data.carnegiehall.org/names/1007080","Ellen Heijkorn"
"http://data.carnegiehall.org/names/1007062","Walter Battison Haynes"
"http://data.carnegiehall.org/names/1007064","Buddy DeSylva"
"http://data.carnegiehall.org/names/1007066","Bun-Ching Lam"
"http://data.carnegiehall.org/names/1007067","[first name unknown] Koellner"
"http://data.carnegiehall.org/names/1007068","Karl Kaempf"
"http://data.carnegiehall.org/names/1007069","Viacheslav Paskhalov"
"http://data.carnegiehall.org/names/1007055","Robert E. Page"
"http://data.carnegiehall.org/names/1007057","Zdenek Lukáš"
"http://data.carnegiehall.org/names/1007058","Diogenes Rivas"
"http://data.carnegiehall.org/names/1007059","Luis Carlos Cseko"
"http://data.carnegiehall.org/names/1007060","Antoni Szalowski"
"http://data.carnegiehall.org/names/1007061","J. A. (John Alexander) Fuller Maitland"
"http://data.carnegiehall.org/names/1007043","Udo Zimmermann"
"http://data.carnegiehall.org/names/1007044","Licinio Refice"
"http://data.carnegiehall.org/names/1007045","Jonathan Lloyd"
"http://data.carnegiehall.org/names/1007047","Carlo Gesualdo"
"http://data.carnegiehall.org/names/1007050","Pablo Lima"
"http://data.carnegiehall.org/names/1007052","[first name unknown] Maynard"
"http://data.carnegiehall.org/names/1007035","Wilfred Shaw"
"http://data.carnegiehall.org/names/1007036","Fernando D. Marchetti"
"http://data.carnegiehall.org/names/1007037","C. M. von Behr"
"http://data.carnegiehall.org/names/1007039","Gregorio Huet"
"http://data.carnegiehall.org/names/1007040","Nikolay Rubinstein"
"http://data.carnegiehall.org/names/1007041","Eduard Behm"
"http://data.carnegiehall.org/names/1007025","Byron K. Yasui"
"http://data.carnegiehall.org/names/1007027","Franz Xaver Murschhauser"
"http://data.carnegiehall.org/names/1007029","Frederic Clay"
"http://data.carnegiehall.org/names/1007031","Carlo Pallavicino"
"http://data.carnegiehall.org/names/1007032","Percival Garratt"
"http://data.carnegiehall.org/names/1007034","[first name unknown] Chivatal"
"http://data.carnegiehall.org/names/1007016","Karl L. King"
"http://data.carnegiehall.org/names/1007017","Jeffery Cotton"
"http://data.carnegiehall.org/names/1007018","Clarence Lucas"
"http://data.carnegiehall.org/names/1007020","Gaetano Errico Pennino"
"http://data.carnegiehall.org/names/1007022","John Wilbye"
"http://data.carnegiehall.org/names/1007023","Max Stern"
"http://data.carnegiehall.org/names/1007008","Léo Ferré"
"http://data.carnegiehall.org/names/1007009","Les Brown"
"http://data.carnegiehall.org/names/1007011","Melhem Barakat"
"http://data.carnegiehall.org/names/1007012","Scott Cohen"
"http://data.carnegiehall.org/names/1007014","Ede Poldini"
"http://data.carnegiehall.org/names/1007015","Joseph McIntyre"
"http://data.carnegiehall.org/names/1007001","Seyichi Hoshino"
"http://data.carnegiehall.org/names/1007002","Roger Quilter"
"http://data.carnegiehall.org/names/1007004","Sidney Homer"
"http://data.carnegiehall.org/names/1007005","Milton Rosen"
"http://data.carnegiehall.org/names/1007006","Luis E. Mena"
"http://data.carnegiehall.org/names/1007007","Theodor Bradsky"
"http://data.carnegiehall.org/names/1006993","Ton de Kruyf"
"http://data.carnegiehall.org/names/1006994","Frank Bridge"
"http://data.carnegiehall.org/names/1006995","Doris Akers"
"http://data.carnegiehall.org/names/1006996","Frederick Silver"
"http://data.carnegiehall.org/names/1006998","Artemi Ayvazyan"
"http://data.carnegiehall.org/names/1006999","[first name unknown] Andre"
"http://data.carnegiehall.org/names/1006982","Giovanni Legrenzi"
"http://data.carnegiehall.org/names/1006984","Lamont Dozier"
"http://data.carnegiehall.org/names/1006988","Giuseppe Apolloni"
"http://data.carnegiehall.org/names/1006990","Paul Essek"
"http://data.carnegiehall.org/names/1006991","Thomas Dunhill"
"http://data.carnegiehall.org/names/1006992","Jimmie Thomas"
"http://data.carnegiehall.org/names/1006973","Georges Auric"
"http://data.carnegiehall.org/names/1006976","[first name unknown] Wishnits"
"http://data.carnegiehall.org/names/1006977","Edward Bland"
"http://data.carnegiehall.org/names/1006978","Christopher Brown"
"http://data.carnegiehall.org/names/1006979","William Craig"
"http://data.carnegiehall.org/names/1006981","Francesco di Nogero"
"http://data.carnegiehall.org/names/1006963","Pedro Flores"
"http://data.carnegiehall.org/names/1006965","Joseph Mosenthal"
"http://data.carnegiehall.org/names/1006968","Joseph W. Clokey"
"http://data.carnegiehall.org/names/1006969","Francesco Corbetta"
"http://data.carnegiehall.org/names/1006970","Frederick II, King of Prussia"
"http://data.carnegiehall.org/names/1006971","Solomon Golub"
"http://data.carnegiehall.org/names/1006954","Ana Lara"
"http://data.carnegiehall.org/names/1006956","Ludvig Mathias Lindeman"
"http://data.carnegiehall.org/names/1006958","Gerardo Hernán Matos Rodríguez"
"http://data.carnegiehall.org/names/1006960","Wilhelm Kienzl"
"http://data.carnegiehall.org/names/1006961","Valerian Dovzhenko"
"http://data.carnegiehall.org/names/1006962","Fred Glickman"
"http://data.carnegiehall.org/names/1006946","George B. Nevin"
"http://data.carnegiehall.org/names/1006948","Tiffaualt"
"http://data.carnegiehall.org/names/1006949","Franklin Morris Class"
"http://data.carnegiehall.org/names/1006950","Clarence Barker"
"http://data.carnegiehall.org/names/1006951","Joseph Hector Fiocco"
"http://data.carnegiehall.org/names/1006936","Ernesto Nazareth"
"http://data.carnegiehall.org/names/1006937","Sigismondo D'India"
"http://data.carnegiehall.org/names/1006939","Les Hooper"
"http://data.carnegiehall.org/names/1006940","August Lindner"
"http://data.carnegiehall.org/names/1006943","Wilhelm Posse"
"http://data.carnegiehall.org/names/1006945","Julio Salvador Sagreras"
"http://data.carnegiehall.org/names/1006925","Valeri Kikta"
"http://data.carnegiehall.org/names/1006927","Concha Valdes-Miranda"
"http://data.carnegiehall.org/names/1006928","Chang-Jae Kim"
"http://data.carnegiehall.org/names/1006929","Henry Clough-Leighter"
"http://data.carnegiehall.org/names/1006931","Paul Harvey"
"http://data.carnegiehall.org/names/1006933","Bob Carlisle"
"http://data.carnegiehall.org/names/1006916","Albert Zabel"
"http://data.carnegiehall.org/names/1006918","Richard Goodyear"
"http://data.carnegiehall.org/names/1006920","Oscar Rasbach"
"http://data.carnegiehall.org/names/1006921","Naji Hakim"
"http://data.carnegiehall.org/names/1006923","Tadasuke Ono"
"http://data.carnegiehall.org/names/1006924","Dick Rogers"
"http://data.carnegiehall.org/names/1006907","Helmut Eder"
"http://data.carnegiehall.org/names/1006909","Rosalie Housman"
"http://data.carnegiehall.org/names/1006910","John H. Densmore"
"http://data.carnegiehall.org/names/1006912","Lev Konstantinovich Knipper"
"http://data.carnegiehall.org/names/1006913","Anthony J. Stasny"
"http://data.carnegiehall.org/names/1006915","Gaetano Lama"
"http://data.carnegiehall.org/names/1006900","Phillipe Gaubert"
"http://data.carnegiehall.org/names/1006901","Walter Kent"
"http://data.carnegiehall.org/names/1006903","François Joseph Dizi"
"http://data.carnegiehall.org/names/1006904","Gilberto Mendes"
"http://data.carnegiehall.org/names/1006905","Carlos R. Carrillo"
"http://data.carnegiehall.org/names/1006893","Paul Scheinpflug"
"http://data.carnegiehall.org/names/1006894","Aleksandr Aleksandrovich Kopilov"
"http://data.carnegiehall.org/names/1006896","T.B. (Thornton Barnes) Boyer"
"http://data.carnegiehall.org/names/1006899","Henry Mancini"
"http://data.carnegiehall.org/names/1006884","Leopoldo Fróes"
"http://data.carnegiehall.org/names/1006885","Joel Feigin"
"http://data.carnegiehall.org/names/1006886","[first name unknown] Nahirniak"
"http://data.carnegiehall.org/names/1006887","Yan Maresz"
"http://data.carnegiehall.org/names/1006888","Kenton Coe"
"http://data.carnegiehall.org/names/1006889","Frankie ""Zhivago"" Young"
"http://data.carnegiehall.org/names/1006876","[first name unknown] Bettorini"
"http://data.carnegiehall.org/names/1006878","Albert Harris"
"http://data.carnegiehall.org/names/1006879","Pierre Certon"
"http://data.carnegiehall.org/names/1006881","Peter Bodge"
"http://data.carnegiehall.org/names/1006882","Frank Proto"
"http://data.carnegiehall.org/names/1006883","Sveinbjörn Sveinbjörnsson"
"http://data.carnegiehall.org/names/1006866","Franz von Blon"
"http://data.carnegiehall.org/names/1006867","Bror Beckman"
"http://data.carnegiehall.org/names/1006870","Judith Lang Zaimont"
"http://data.carnegiehall.org/names/1006871","Eugene Kurtz"
"http://data.carnegiehall.org/names/1006874","Lily Strickland"
"http://data.carnegiehall.org/names/1006875","[first name unknown] Phillippe"
"http://data.carnegiehall.org/names/1006859","Xue-Chang Liu"
"http://data.carnegiehall.org/names/1006860","[first name unknown] North"
"http://data.carnegiehall.org/names/1006861","Georg Rygaard"
"http://data.carnegiehall.org/names/1006862","Fredrik Pacius"
"http://data.carnegiehall.org/names/1006863","Max Dreyfus"
"http://data.carnegiehall.org/names/1006864","Dieterich Buxtehude"
"http://data.carnegiehall.org/names/1006850","Aleksandr Nikolayevich Kholminov"
"http://data.carnegiehall.org/names/1006851","Albin Repnikov"
"http://data.carnegiehall.org/names/1006854","Allen Pote"
"http://data.carnegiehall.org/names/1006855","[first name unknown] Stewart"
"http://data.carnegiehall.org/names/1006857","Martin G. Dumler"
"http://data.carnegiehall.org/names/1006858","[first name unknown] Mattini"
"http://data.carnegiehall.org/names/1004573","Arnold von Bruck"
"http://data.carnegiehall.org/names/1004575","Alfred Grünfeld"
"http://data.carnegiehall.org/names/1004576","Ron Goodwin"
"http://data.carnegiehall.org/names/1006846","Richard Bloye"
"http://data.carnegiehall.org/names/1006847","Victor Dourlen"
"http://data.carnegiehall.org/names/1006848","Don Wilson"
"http://data.carnegiehall.org/names/1004567","Nunes-Garcia"
"http://data.carnegiehall.org/names/1004568","S. Slaviansky"
"http://data.carnegiehall.org/names/1004569","Andrey Pashchenko"
"http://data.carnegiehall.org/names/1004570","[first name unknown] Domini"
"http://data.carnegiehall.org/names/1004571","C. S. Lang"
"http://data.carnegiehall.org/names/1004572","Alma Bazel Androzzo"
"http://data.carnegiehall.org/names/1004558","[first name unknown] Templeton"
"http://data.carnegiehall.org/names/1004560","James H. Rogers"
"http://data.carnegiehall.org/names/1004563","Maurice Jarre"
"http://data.carnegiehall.org/names/1004564","Melchior Franck"
"http://data.carnegiehall.org/names/1004565","Alberto Gasco"
"http://data.carnegiehall.org/names/1004566","[first name unknown] Weissberg"
"http://data.carnegiehall.org/names/1004550","Ivor Gurney"
"http://data.carnegiehall.org/names/1004551","Luigi Nono"
"http://data.carnegiehall.org/names/1004552","Lennox Berkeley"
