"composer","composerLabel"
"http://data.carnegiehall.org/names/1005414","Olivier Messiaen"
"http://data.carnegiehall.org/names/1005415","Joaquín Turina"
"http://data.carnegiehall.org/names/1005416","Wenzel Thomas Matiegka"
"http://data.carnegiehall.org/names/1005419","[first name unknown] Eisenstein"
"http://data.carnegiehall.org/names/1005420","Yuin-Fong Wang"
"http://data.carnegiehall.org/names/1005405","[first name unknown] Vallejo"
"http://data.carnegiehall.org/names/1005406","C.W. Lemont"
"http://data.carnegiehall.org/names/1005407","Samuel Scheidt"
"http://data.carnegiehall.org/names/1005408","Joseph de Herrando"
"http://data.carnegiehall.org/names/1005409","Otto Taubmann"
"http://data.carnegiehall.org/names/1005411","Heinrich von Herzogenberg"
"http://data.carnegiehall.org/names/1005394","Beverly A. Patton"
"http://data.carnegiehall.org/names/1005395","Franz Xaver Chwatal"
"http://data.carnegiehall.org/names/1005399","Joseph Kromolicki"
"http://data.carnegiehall.org/names/1005400","Ann Southam"
"http://data.carnegiehall.org/names/1005401","J. Michael Diack"
"http://data.carnegiehall.org/names/1005404","Samuel Maykapar"
"http://data.carnegiehall.org/names/1005384","Donald Heins"
"http://data.carnegiehall.org/names/1005387","Gustave A. Kerker"
"http://data.carnegiehall.org/names/1005388","Georgi Arnaoudov"
"http://data.carnegiehall.org/names/1005389","Eastwood Lane"
"http://data.carnegiehall.org/names/1005392","Winifred Bury"
"http://data.carnegiehall.org/names/1005393","Eugenio Bennato"
"http://data.carnegiehall.org/names/1005378","Bruce Stark"
"http://data.carnegiehall.org/names/1005379","Daniel Gottlob Türk"
"http://data.carnegiehall.org/names/1005380","Artur Lemba"
"http://data.carnegiehall.org/names/1005381","Ernesto Cordero"
"http://data.carnegiehall.org/names/1005382","[first name unknown] Webber"
"http://data.carnegiehall.org/names/1005383","Norman Peterkin"
"http://data.carnegiehall.org/names/1005367","Jean Baptiste Mohr"
"http://data.carnegiehall.org/names/1005368","Donald Harris"
"http://data.carnegiehall.org/names/1005371","Gerrard Williams"
"http://data.carnegiehall.org/names/1005373","Julian Work"
"http://data.carnegiehall.org/names/1005375","Johann Baptist Georg Neruda"
"http://data.carnegiehall.org/names/1005376","Carlton Lind"
"http://data.carnegiehall.org/names/1005359","[first name unknown] Privaloff"
"http://data.carnegiehall.org/names/1005360","Karol Rathaus"
"http://data.carnegiehall.org/names/1005362","Philippe de Monte"
"http://data.carnegiehall.org/names/1005363","Hilario Extremania"
"http://data.carnegiehall.org/names/1005364","Mao Yuan"
"http://data.carnegiehall.org/names/1005365","Alfonso X, King of Castile and Leon"
"http://data.carnegiehall.org/names/1005352","Carl Emil Theodor Ehreberg"
"http://data.carnegiehall.org/names/1005354","Johannes Crüger"
"http://data.carnegiehall.org/names/1005355","Q. Vaca"
"http://data.carnegiehall.org/names/1005356","Bernard Stevens"
"http://data.carnegiehall.org/names/1005357","Richard A. Whiting"
"http://data.carnegiehall.org/names/1005358","Rudi Stevenson"
"http://data.carnegiehall.org/names/1005343","Easthope Martin"
"http://data.carnegiehall.org/names/1005345","Josef Strauss"
"http://data.carnegiehall.org/names/1005348","François-Hippolyte Barthélemon"
"http://data.carnegiehall.org/names/1005349","Donald Lybbert"
"http://data.carnegiehall.org/names/1005350","Charles Argersinger"
"http://data.carnegiehall.org/names/1005351","Daniel Brink Towner"
"http://data.carnegiehall.org/names/1003049","William Boyce"
"http://data.carnegiehall.org/names/1003050","Young Sup Choi"
"http://data.carnegiehall.org/names/1003051","Louis Moreau Gottschalk"
"http://data.carnegiehall.org/names/1003052","Irwin Heilner"
"http://data.carnegiehall.org/names/1003054","Tamar Diesendruck"
"http://data.carnegiehall.org/names/1005342","Max Schwab"
"http://data.carnegiehall.org/names/1003040","Alice Borton"
"http://data.carnegiehall.org/names/1003041","Cosimo Bottegari"
"http://data.carnegiehall.org/names/1003044","Marie Prentner"
"http://data.carnegiehall.org/names/1003045","M. Gilmour"
"http://data.carnegiehall.org/names/1003046","Susan Dyer"
"http://data.carnegiehall.org/names/1003048","Nassara"
"http://data.carnegiehall.org/names/1003034","Ernani Braga"
"http://data.carnegiehall.org/names/1003035","Ihor Sonevytsky"
"http://data.carnegiehall.org/names/1003036","Elliot Del Borgo"
"http://data.carnegiehall.org/names/1003037","Bedrich Smetana"
"http://data.carnegiehall.org/names/1003038","Hector Berlioz"
"http://data.carnegiehall.org/names/1003039","Franz Lehár"
"http://data.carnegiehall.org/names/1003026","[first name unknown] Concina"
"http://data.carnegiehall.org/names/1003027","Pascual Marquina Narro"
"http://data.carnegiehall.org/names/1003028","[first name unknown] Sandor"
"http://data.carnegiehall.org/names/1003029","Phyllis Tate"
"http://data.carnegiehall.org/names/1003030","Dumitru Georgescu Kiriac"
"http://data.carnegiehall.org/names/1003031","Herman Bemberg"
"http://data.carnegiehall.org/names/1003015","Antonio Secchi"
"http://data.carnegiehall.org/names/1003016","Friedrich Nietzsche"
"http://data.carnegiehall.org/names/1003017","Idabelle Firestone"
"http://data.carnegiehall.org/names/1003018","Jean-Jacques Rousseau"
"http://data.carnegiehall.org/names/1003020","Anthony Collins"
"http://data.carnegiehall.org/names/1003021","[first name unknown] Engel"
"http://data.carnegiehall.org/names/1003004","E. Clement Bethel"
"http://data.carnegiehall.org/names/1003005","Hans Bastyr"
"http://data.carnegiehall.org/names/1003006","Antoine Tisné"
"http://data.carnegiehall.org/names/1003011","Vasil Kazandzhiev"
"http://data.carnegiehall.org/names/1003012","Ignaz Moscheles"
"http://data.carnegiehall.org/names/1003014","[first name unknown] Mueller"
"http://data.carnegiehall.org/names/1002998","Robert Planquette"
"http://data.carnegiehall.org/names/1002999","Howard Levy"
"http://data.carnegiehall.org/names/1003000","Robert Hasegawa"
"http://data.carnegiehall.org/names/1003001","Donald Patriquin"
"http://data.carnegiehall.org/names/1003002","Ole Buck"
"http://data.carnegiehall.org/names/1003003","Gene Pritsker"
"http://data.carnegiehall.org/names/1002987","Jan Novák"
"http://data.carnegiehall.org/names/1002989","A. Areusre"
"http://data.carnegiehall.org/names/1002991","Ruth Lomon"
"http://data.carnegiehall.org/names/1002994","Giulia Recli"
"http://data.carnegiehall.org/names/1002996","Bjarne Brustad"
"http://data.carnegiehall.org/names/1002997","Gunnar de Frumerie"
"http://data.carnegiehall.org/names/1002980","Giovanni Pacini"
"http://data.carnegiehall.org/names/1002982","Fuad and El-Roumi, Haleem Sulaiman"
"http://data.carnegiehall.org/names/1002983","Richard Price"
"http://data.carnegiehall.org/names/1002984","Alessandro Poglietti"
"http://data.carnegiehall.org/names/1002985","Carolyn Steinberg"
"http://data.carnegiehall.org/names/1002986","Betty Paret"
"http://data.carnegiehall.org/names/1002968","Nicholas Lanier"
"http://data.carnegiehall.org/names/1002972","Melanie Schoenberg"
"http://data.carnegiehall.org/names/1002973","[first name unknown] Shaffer"
"http://data.carnegiehall.org/names/1002974","Randall Thompson"
"http://data.carnegiehall.org/names/1002976","Alexander Il'yinsky"
"http://data.carnegiehall.org/names/1002977","Benjamin Lees"
"http://data.carnegiehall.org/names/1002962","Charles Fulcher"
"http://data.carnegiehall.org/names/1002963","James Sclater"
"http://data.carnegiehall.org/names/1002964","Frank L. Moir"
"http://data.carnegiehall.org/names/1002965","Heinz Kratochwil"
"http://data.carnegiehall.org/names/1002966","Jesse Hutchinson"
"http://data.carnegiehall.org/names/1002967","[first name unknown] St. John"
"http://data.carnegiehall.org/names/1002954","Doc Dougherty"
"http://data.carnegiehall.org/names/1002955","Paul Henrion"
"http://data.carnegiehall.org/names/1002958","Jean Drejac"
"http://data.carnegiehall.org/names/1002959","Alan Menken"
"http://data.carnegiehall.org/names/1002960","Jimmy Dorsey"
"http://data.carnegiehall.org/names/1002961","L. Heinrich"
"http://data.carnegiehall.org/names/1002948","Leonard Rosenman"
"http://data.carnegiehall.org/names/1002949","John Davison"
"http://data.carnegiehall.org/names/1002950","Virgilio Mortari"
"http://data.carnegiehall.org/names/1002951","S. Danenberg"
"http://data.carnegiehall.org/names/1002952","Mario Ferradini"
"http://data.carnegiehall.org/names/1002953","Mario Peragallo"
"http://data.carnegiehall.org/names/1002939","Toni Lester"
"http://data.carnegiehall.org/names/1002940","Paul Rubens"
"http://data.carnegiehall.org/names/1002942","[first name unknown] Rogers"
"http://data.carnegiehall.org/names/1002945","Leo Samama"
"http://data.carnegiehall.org/names/1002946","Viatcheslav Grokhovski"
"http://data.carnegiehall.org/names/1002947","Louis Jullien"
"http://data.carnegiehall.org/names/1002932","Ricardo Lorenz"
"http://data.carnegiehall.org/names/1002933","Chang-Gwon Choi"
"http://data.carnegiehall.org/names/1002934","Liping Wang"
"http://data.carnegiehall.org/names/1002935","William L. Cahn"
"http://data.carnegiehall.org/names/1002937","Daniel van Goens"
"http://data.carnegiehall.org/names/1002938","[first name unknown] Volpe"
"http://data.carnegiehall.org/names/1002925","[first name unknown] Deville"
"http://data.carnegiehall.org/names/1002926","Wilhelm Jeral"
"http://data.carnegiehall.org/names/1002927","Paul Vidal"
"http://data.carnegiehall.org/names/1002928","Francis Hopkinson"
"http://data.carnegiehall.org/names/1002929","Agathe Backer-Grøndahl"
"http://data.carnegiehall.org/names/1002930","Edgar Hovhannisyan"
"http://data.carnegiehall.org/names/1002918","Osvaldo Lacerda"
"http://data.carnegiehall.org/names/1002919","Josef Dessauer"
"http://data.carnegiehall.org/names/1002920","[first name unknown] Wilson"
"http://data.carnegiehall.org/names/1002922","Paul Cooper"
"http://data.carnegiehall.org/names/1002923","York Hoeller"
"http://data.carnegiehall.org/names/1002924","Charles Fonteyn Manney"
"http://data.carnegiehall.org/names/1002912","Marc Carls"
"http://data.carnegiehall.org/names/1002913","Avet Terterian"
"http://data.carnegiehall.org/names/1002914","[first name unknown] Josslynne"
"http://data.carnegiehall.org/names/1002915","James G. MacDermid"
"http://data.carnegiehall.org/names/1002916","Claude Gervaise"
"http://data.carnegiehall.org/names/1002917","Leslie Bricusse"
"http://data.carnegiehall.org/names/1002904","Georges Jean Pfeiffer"
"http://data.carnegiehall.org/names/1002905","B. Pokorny"
"http://data.carnegiehall.org/names/1002906","Max Thiede"
"http://data.carnegiehall.org/names/1002908","Harry H. Zickel"
"http://data.carnegiehall.org/names/1002909","Newbury"
"http://data.carnegiehall.org/names/1002910","Tone Kwas"
"http://data.carnegiehall.org/names/1002894","Stanyslav Lyudkevych"
"http://data.carnegiehall.org/names/1002895","Fabio Campana"
"http://data.carnegiehall.org/names/1002897","Franz Leu"
"http://data.carnegiehall.org/names/1002900","Georges Bizet"
"http://data.carnegiehall.org/names/1002901","William Schottstaedt"
"http://data.carnegiehall.org/names/1002903","Thomas Koschat"
"http://data.carnegiehall.org/names/1002883","Luis A. Valencia"
"http://data.carnegiehall.org/names/1002884","Bob Wills"
"http://data.carnegiehall.org/names/1002887","Angelo Canepa"
"http://data.carnegiehall.org/names/1002890","John W. (John Wesley) Work"
"http://data.carnegiehall.org/names/1002891","William Finn"
"http://data.carnegiehall.org/names/1002876","Loris Chobanian"
"http://data.carnegiehall.org/names/1002877","Peter Mennin"
"http://data.carnegiehall.org/names/1002878","Sam Pottle"
"http://data.carnegiehall.org/names/1002879","Thomas Bateson"
"http://data.carnegiehall.org/names/1002880","Frithjof Spalder"
"http://data.carnegiehall.org/names/1002882","Sebastiano Festa"
"http://data.carnegiehall.org/names/1002869","[first name unknown] Curcio"
"http://data.carnegiehall.org/names/1002870","Alessandro Scarlatti"
"http://data.carnegiehall.org/names/1002871","Antonio Barsotti"
"http://data.carnegiehall.org/names/1002872","Jose Castel"
"http://data.carnegiehall.org/names/1002874","M. Thomas Cousins"
"http://data.carnegiehall.org/names/1002875","Edmund Cionek"
"http://data.carnegiehall.org/names/1002861","Charles-Valentin Alkan"
"http://data.carnegiehall.org/names/1002862","Karl Goldmark"
"http://data.carnegiehall.org/names/1002865","Bernard Hamblen"
"http://data.carnegiehall.org/names/1002866","[first name unknown] Pierce"
"http://data.carnegiehall.org/names/1002867","Jimmy Campbell"
"http://data.carnegiehall.org/names/1002868","Screamin' Jay Hawkins"
"http://data.carnegiehall.org/names/1002848","Luigi Canoro"
"http://data.carnegiehall.org/names/1002850","Eduardo Lopez-Chavarri Marco"
"http://data.carnegiehall.org/names/1002852","Antoine de Févin"
"http://data.carnegiehall.org/names/1002854","Alfred Bachelet"
"http://data.carnegiehall.org/names/1002857","Joseph Jennings"
"http://data.carnegiehall.org/names/1002859","Rodolfo Falvo"
"http://data.carnegiehall.org/names/1002838","S. R. Henry"
"http://data.carnegiehall.org/names/1002839","Hermann Löhr"
"http://data.carnegiehall.org/names/1002841","Léon Algazi"
"http://data.carnegiehall.org/names/1002842","Oskar Lindberg"
"http://data.carnegiehall.org/names/1002844","Edmund Schuëcker"
"http://data.carnegiehall.org/names/1002845","Carl Lentz"
"http://data.carnegiehall.org/names/1002830","Alonso Mudarra"
"http://data.carnegiehall.org/names/1002831","Carolyn Miller"
"http://data.carnegiehall.org/names/1002832","Luigi Cherubini"
"http://data.carnegiehall.org/names/1002833","Antonio Vivaldi"
"http://data.carnegiehall.org/names/1002836","B. Sheremetev"
"http://data.carnegiehall.org/names/1002837","Boris Arapov"
"http://data.carnegiehall.org/names/1002822","Lao Silesu"
"http://data.carnegiehall.org/names/1002824","Ferdinand Rauter"
"http://data.carnegiehall.org/names/1002825","James L. Hosay"
"http://data.carnegiehall.org/names/1002826","Anthonello de Caserta"
"http://data.carnegiehall.org/names/1002828","William Presser"
"http://data.carnegiehall.org/names/1002829","Barbara Sletto"
"http://data.carnegiehall.org/names/1002812","Kuwano"
"http://data.carnegiehall.org/names/1002813","George Balch Wilson"
"http://data.carnegiehall.org/names/1002814","George Mangold"
"http://data.carnegiehall.org/names/1002815","Zdenek Fibich"
"http://data.carnegiehall.org/names/1002816","Theodore Lack"
"http://data.carnegiehall.org/names/1002818","Friedrich Cerha"
"http://data.carnegiehall.org/names/1002802","Michael Cherry"
"http://data.carnegiehall.org/names/1002803","[first name unknown] Gleisch"
"http://data.carnegiehall.org/names/1002804","Giovanni Antonio Piani"
"http://data.carnegiehall.org/names/1002807","Adolf Henselt"
"http://data.carnegiehall.org/names/1002808","John Mokrejs"
"http://data.carnegiehall.org/names/1002789","Muzio Clementi"
"http://data.carnegiehall.org/names/1002790","Igor Rogalev"
"http://data.carnegiehall.org/names/1002791","Jeremiah Dencke"
"http://data.carnegiehall.org/names/1002795","Giorgi Saradjian"
"http://data.carnegiehall.org/names/1002796","[first name unknown] Seira"
"http://data.carnegiehall.org/names/1002799","R. J. Burt"
"http://data.carnegiehall.org/names/1002781","Vano Il'ich Muradeli"
"http://data.carnegiehall.org/names/1002782","[first name unknown] Pizzon"
"http://data.carnegiehall.org/names/1002784","[first name unknown] Friedmann"
"http://data.carnegiehall.org/names/1002785","John Verrall"
"http://data.carnegiehall.org/names/1002787","Franz Strauss"
"http://data.carnegiehall.org/names/1002788","Guy Lafarge"
"http://data.carnegiehall.org/names/1002772","Robert de Bruce"
"http://data.carnegiehall.org/names/1002774","Max Surla"
"http://data.carnegiehall.org/names/1002776","Benjamín Aguilera"
"http://data.carnegiehall.org/names/1002778","Giulio Briccialdi"
"http://data.carnegiehall.org/names/1002779","W. Handwerg"
"http://data.carnegiehall.org/names/1002780","Arthur Kreiger"
"http://data.carnegiehall.org/names/1002764","William Gillock"
"http://data.carnegiehall.org/names/1002766","Gladys Shelley"
"http://data.carnegiehall.org/names/1002767","Gerard Schurmann"
"http://data.carnegiehall.org/names/1002768","Theodor Berger"
"http://data.carnegiehall.org/names/1002770","Joaquim Antônio Barroso Neto"
"http://data.carnegiehall.org/names/1002771","August Klughardt"
"http://data.carnegiehall.org/names/1002757","Brian Smith"
"http://data.carnegiehall.org/names/1002758","Vytautas Barkauskas"
"http://data.carnegiehall.org/names/1002760","Gustave Charpentier"
"http://data.carnegiehall.org/names/1002761","Pedro Palau"
"http://data.carnegiehall.org/names/1002762","Adolf Jensen"
"http://data.carnegiehall.org/names/1002763","Dmitry Shostakovich"
"http://data.carnegiehall.org/names/1002749","Hugh Wood"
"http://data.carnegiehall.org/names/1002751","[first name unknown] Lines"
"http://data.carnegiehall.org/names/1002752","[first name unknown] De Lille"
"http://data.carnegiehall.org/names/1002754","Walter Dingham"
"http://data.carnegiehall.org/names/1002755","Johann Georg Clement"
"http://data.carnegiehall.org/names/1002756","Anton Kopitovic"
"http://data.carnegiehall.org/names/1002741","Thomas S. James"
"http://data.carnegiehall.org/names/1002742","Stephen Storace"
"http://data.carnegiehall.org/names/1002744","Maceo Pinkard"
"http://data.carnegiehall.org/names/1002745","Mark Carlson"
"http://data.carnegiehall.org/names/1002746","Richard Kassel"
"http://data.carnegiehall.org/names/1002747","Lionel Monckton"
"http://data.carnegiehall.org/names/1002733","Henry R. Bishop"
"http://data.carnegiehall.org/names/1002735","Nancy Bloomer Deussen"
"http://data.carnegiehall.org/names/1002737","Sandy Feldstein"
"http://data.carnegiehall.org/names/1002738","M. Hranovska"
"http://data.carnegiehall.org/names/1002739","Paul Mefano"
"http://data.carnegiehall.org/names/1002740","Henry Clay Work"
"http://data.carnegiehall.org/names/1002726","Randall E. Faust"
"http://data.carnegiehall.org/names/1002727","Marc Lavry"
"http://data.carnegiehall.org/names/1002728","Jon Mohr"
"http://data.carnegiehall.org/names/1002730","Tomas de Torrejon y Velasco"
"http://data.carnegiehall.org/names/1002731","Jose Francisco do Nascimento"
"http://data.carnegiehall.org/names/1002732","Florence Buckingham Joyce"
"http://data.carnegiehall.org/names/1002717","Leslie Mann"
"http://data.carnegiehall.org/names/1002718","Marquis Egerton"
"http://data.carnegiehall.org/names/1002720","Peteris Plakidis"
"http://data.carnegiehall.org/names/1002721","Jakob Regnart"
"http://data.carnegiehall.org/names/1002722","Jay Althouse"
"http://data.carnegiehall.org/names/1002723","Joseph Strimer"
"http://data.carnegiehall.org/names/1002710","Vernon F. Leidig"
"http://data.carnegiehall.org/names/1002711","Victor Bendix"
"http://data.carnegiehall.org/names/1002712","Heinz Provost"
"http://data.carnegiehall.org/names/1002714","Brian Tate"
"http://data.carnegiehall.org/names/1002715","Samuel Adler"
"http://data.carnegiehall.org/names/1002716","Reginald De Koven"
"http://data.carnegiehall.org/names/1002701","Hans Huber"
"http://data.carnegiehall.org/names/1002703","Yinghai Li"
"http://data.carnegiehall.org/names/1002704","Giuseppe Tartini"
"http://data.carnegiehall.org/names/1002706","Georges Dandelot"
"http://data.carnegiehall.org/names/1002707","Ray Green"
"http://data.carnegiehall.org/names/1002708","Harald Genzmer"
"http://data.carnegiehall.org/names/1002693","Ferdinand Weiss"
"http://data.carnegiehall.org/names/1002694","L. Rewucky"
"http://data.carnegiehall.org/names/1002695","Jose Norman"
"http://data.carnegiehall.org/names/1002696","Serafino De Ferrari"
"http://data.carnegiehall.org/names/1002698","Mikhail Gnesin"
"http://data.carnegiehall.org/names/1002699","C. and J. Banks"
"http://data.carnegiehall.org/names/1002686","Hitomi Kaneko"
"http://data.carnegiehall.org/names/1002687","Harold Darke"
"http://data.carnegiehall.org/names/1002688","Hilario Gonzales"
"http://data.carnegiehall.org/names/1002689","Marin Goleminov"
"http://data.carnegiehall.org/names/1002690","Robert W. Pound"
"http://data.carnegiehall.org/names/1002691","Stephen Mayer"
"http://data.carnegiehall.org/names/1002680","Stanislas Verroust"
"http://data.carnegiehall.org/names/1002681","Jose R. Sanchez"
"http://data.carnegiehall.org/names/1002682","Reginald Sweet"
"http://data.carnegiehall.org/names/1002683","Anthony W. Shenton"
"http://data.carnegiehall.org/names/1002684","Siegfried Translateur"
"http://data.carnegiehall.org/names/1002685","Fromental Halevy"
"http://data.carnegiehall.org/names/1002672","Lucien de Flagny"
"http://data.carnegiehall.org/names/1002673","Volkmar Andreae"
"http://data.carnegiehall.org/names/1002674","Cornelius Gurlitt"
"http://data.carnegiehall.org/names/1002675","Björn Ulvaeus"
"http://data.carnegiehall.org/names/1002676","John Goss"
"http://data.carnegiehall.org/names/1002679","Johannes Gelbke"
"http://data.carnegiehall.org/names/1002664","Paul Dukas"
"http://data.carnegiehall.org/names/1002665","Bob Thiele"
"http://data.carnegiehall.org/names/1002666","Julie Dolphin"
"http://data.carnegiehall.org/names/1002667","Aleksandr Dolukhanyan"
"http://data.carnegiehall.org/names/1002668","Domenico Scarlatti"
"http://data.carnegiehall.org/names/1002669","Bartlomiej Pekiel"
"http://data.carnegiehall.org/names/1002654","Julian Prieto"
"http://data.carnegiehall.org/names/1002655","Lisbeth Alexander-Katz"
"http://data.carnegiehall.org/names/1002656","Ulysses S. Elam"
"http://data.carnegiehall.org/names/1002657","Yuri Bortz"
"http://data.carnegiehall.org/names/1002661","Joseph Bologne, Chevalier de Saint-Georges"
"http://data.carnegiehall.org/names/1002663","Bart Howard"
"http://data.carnegiehall.org/names/1002645","[first name unknown] Loubet"
"http://data.carnegiehall.org/names/1002646","Miriam Gideon"
"http://data.carnegiehall.org/names/1002649","Michael Nyman"
"http://data.carnegiehall.org/names/1002651","Donald Bruce Aird"
"http://data.carnegiehall.org/names/1002652","Daria Semegen"
"http://data.carnegiehall.org/names/1002653","Nicholas C. K. Thorne"
"http://data.carnegiehall.org/names/1002639","Maryanne Amacher"
"http://data.carnegiehall.org/names/1002640","John Prindle Scott"
"http://data.carnegiehall.org/names/1002642","César Cortinas"
"http://data.carnegiehall.org/names/1002643","[first name unknown] Finkercher"
"http://data.carnegiehall.org/names/1002644","Herbert Hall Woodward"
"http://data.carnegiehall.org/names/1002631","Robert Hall Lewis"
"http://data.carnegiehall.org/names/1002633","Douglas E. Wagner"
"http://data.carnegiehall.org/names/1002634","Joseph Baber"
"http://data.carnegiehall.org/names/1002635","Luigi Cortese"
"http://data.carnegiehall.org/names/1002636","H. A. Liu"
"http://data.carnegiehall.org/names/1002638","[first name unknown] Oppelia"
"http://data.carnegiehall.org/names/1002622","Tomás Bretón"
"http://data.carnegiehall.org/names/1002623","Edward Burlingame Hill"
"http://data.carnegiehall.org/names/1002624","Franco Donatoni"
"http://data.carnegiehall.org/names/1002626","Steve Marzullo"
"http://data.carnegiehall.org/names/1002627","[first name unknown] Macauley"
"http://data.carnegiehall.org/names/1002628","Henri Loge"
"http://data.carnegiehall.org/names/1002616","Robert Martin"
"http://data.carnegiehall.org/names/1002618","David Watkins"
"http://data.carnegiehall.org/names/1002619","Ida Gotkovsky"
"http://data.carnegiehall.org/names/1002620","Heinrich Ludwig Egmont Dorn"
"http://data.carnegiehall.org/names/1002621","Arnold Walter"
"http://data.carnegiehall.org/names/1002608","David Wikander"
"http://data.carnegiehall.org/names/1002609","Gideon Waldrop"
"http://data.carnegiehall.org/names/1002610","[first name unknown] Priestling"
"http://data.carnegiehall.org/names/1002611","Victorin de Joncières"
"http://data.carnegiehall.org/names/1002612","Wallace A. Sabin"
"http://data.carnegiehall.org/names/1002613","[first name unknown] Hamlin"
"http://data.carnegiehall.org/names/1002599","Charles Le Thiere"
"http://data.carnegiehall.org/names/1002600","William James Ross"
"http://data.carnegiehall.org/names/1002601","Thomas Simpson"
"http://data.carnegiehall.org/names/1002602","Bruce Reiprich"
"http://data.carnegiehall.org/names/1002604","Alexander Goedicke"
"http://data.carnegiehall.org/names/1002607","Paul Dessau"
"http://data.carnegiehall.org/names/1002590","Adolphe Wouters"
"http://data.carnegiehall.org/names/1002592","Domenico Bianchini"
"http://data.carnegiehall.org/names/1002593","Arthur Bruhns"
"http://data.carnegiehall.org/names/1002595","W. A. Case"
"http://data.carnegiehall.org/names/1002596","Georg Goltermann"
"http://data.carnegiehall.org/names/1002597","Don Wyrtzen"
"http://data.carnegiehall.org/names/1002584","[first name unknown] Shainin"
"http://data.carnegiehall.org/names/1002585","Chui-Ling Chen"
"http://data.carnegiehall.org/names/1002586","Miljenko Prohaska"
"http://data.carnegiehall.org/names/1002587","[first name unknown] Corbin"
"http://data.carnegiehall.org/names/1002588","Alessandro Melani"
"http://data.carnegiehall.org/names/1002589","Heinrich Kaspar Schmid"
"http://data.carnegiehall.org/names/1002575","Eleanor Daley"
"http://data.carnegiehall.org/names/1002577","Celso Machado"
"http://data.carnegiehall.org/names/1002578","Ted Mossman"
"http://data.carnegiehall.org/names/1002580","F. Morens"
"http://data.carnegiehall.org/names/1002582","Karl Anton Florian Eckert"
"http://data.carnegiehall.org/names/1002583","Claude Melnotte"
"http://data.carnegiehall.org/names/1002569","Susan Palmer"
"http://data.carnegiehall.org/names/1002570","Domingo Santa Cruz"
"http://data.carnegiehall.org/names/1002571","Benjamin Franklin"
"http://data.carnegiehall.org/names/1002572","[first name unknown] Pryor"
"http://data.carnegiehall.org/names/1002573","Herbert Brewer"
"http://data.carnegiehall.org/names/1002574","Asger Hamerik"
"http://data.carnegiehall.org/names/1002559","Takehiko Gokita"
"http://data.carnegiehall.org/names/1002561","T. J. Anderson"
"http://data.carnegiehall.org/names/1002564","Garth Brooks"
"http://data.carnegiehall.org/names/1002565","[first name unknown] Stuber"
"http://data.carnegiehall.org/names/1002566","Leslie Adams"
"http://data.carnegiehall.org/names/1002568","Ivor R. Davies"
"http://data.carnegiehall.org/names/1002550","Sandy Ikeda"
"http://data.carnegiehall.org/names/1002551","Thomas Tomkins"
"http://data.carnegiehall.org/names/1002552","Jacob Axel Josephson"
"http://data.carnegiehall.org/names/1002554","Heinrich Schütz"
"http://data.carnegiehall.org/names/1002557","Ahmet Adnan Saygun"
"http://data.carnegiehall.org/names/1002558","Alicia Terzian"
"http://data.carnegiehall.org/names/1002543","Dirk D'Ase"
"http://data.carnegiehall.org/names/1002544","Gerald Shapiro"
"http://data.carnegiehall.org/names/1002545","Clement Janequin"
"http://data.carnegiehall.org/names/1002546","Hans Christoph Haiden"
"http://data.carnegiehall.org/names/1002548","Marmaduke Eide"
"http://data.carnegiehall.org/names/1002549","J. Vick O'Brien"
"http://data.carnegiehall.org/names/1002536","Gerardo Iasilli"
"http://data.carnegiehall.org/names/1002540","Carlton Gamer"
"http://data.carnegiehall.org/names/1002541","Jeffrey Kresky"
"http://data.carnegiehall.org/names/1002542","Sebastian Passione"
"http://data.carnegiehall.org/names/1002529","Yoko Kurimoto"
"http://data.carnegiehall.org/names/1002530","Veljo Tormis"
"http://data.carnegiehall.org/names/1002531","Madrigal d'Arcadelt"
"http://data.carnegiehall.org/names/1002532","Walter E. Kelley"
"http://data.carnegiehall.org/names/1002533","Boris Mersson"
"http://data.carnegiehall.org/names/1002534","Lilia A. Mackay-Cantell"
"http://data.carnegiehall.org/names/1002520","Karl Kohn"
"http://data.carnegiehall.org/names/1002521","Charles Cuvillier"
"http://data.carnegiehall.org/names/1002523","Mary Willing Megley"
"http://data.carnegiehall.org/names/1002524","Francisco Guerrero"
"http://data.carnegiehall.org/names/1002525","Jon George"
"http://data.carnegiehall.org/names/1002527","Nick LaRocca"
"http://data.carnegiehall.org/names/1002514","Mabel Wood Hill"
"http://data.carnegiehall.org/names/1002515","A. Massager"
"http://data.carnegiehall.org/names/1002516","Tylman Susato"
"http://data.carnegiehall.org/names/1002517","Ruth Wright Vanderlip"
"http://data.carnegiehall.org/names/1002518","Seung Jae Chung"
"http://data.carnegiehall.org/names/1002519","Dennard Brazael"
"http://data.carnegiehall.org/names/1002507","Francisco Cavez"
"http://data.carnegiehall.org/names/1002508","Yuzo Toyama"
"http://data.carnegiehall.org/names/1002510","Todd Brief"
"http://data.carnegiehall.org/names/1002511","Edward Barnes"
"http://data.carnegiehall.org/names/1002512","Werner Haentjes"
"http://data.carnegiehall.org/names/1002513","Joseph Holbrooke"
"http://data.carnegiehall.org/names/1002501","David Richey"
"http://data.carnegiehall.org/names/1002502","Barbara Kolb"
"http://data.carnegiehall.org/names/1002503","Pauline Viardot"
"http://data.carnegiehall.org/names/1002504","Richard Hoffman"
"http://data.carnegiehall.org/names/1002505","Nicholas Brodszky"
