"event","date","title","workperformed","genre","genreLabel","composer","composerName","birthPlace","skos"
"http://data.carnegiehall.org/events/61508","1972-10-28T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103662","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61508","1972-10-28T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103657","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61509","1972-10-29T20:00:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61509","1972-10-29T20:00:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61508","1972-10-28T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61509","1972-10-29T20:00:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103662","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61507","1972-10-27T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61507","1972-10-27T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61509","1972-10-29T20:00:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103658","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103658","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61509","1972-10-29T20:00:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103658","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103664","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61507","1972-10-27T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103658","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103642","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103664","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61509","1972-10-29T20:00:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103664","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103642","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103662","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61508","1972-10-28T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/21502","1972-10-26T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61508","1972-10-28T20:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103654","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/61510","1972-10-28T14:30:00","An Evening with Charles Aznavour","http://data.carnegiehall.org/works/103661","http://data.carnegiehall.org/genres/15","cabaret","http://data.carnegiehall.org/names/13564","Charles Aznavour","http://sws.geonames.org/2988507/","http://www.wikidata.org/entity/Q1785"
"http://data.carnegiehall.org/events/28707","1971-12-29T20:00:00","It's a Beautiful Day, Psychedelic/Folk Rock Band","http://data.carnegiehall.org/works/109752","http://data.carnegiehall.org/genres/549","jazz fusion","http://data.carnegiehall.org/names/46308","Taj Mahal","http://sws.geonames.org/5120034/","http://www.wikidata.org/entity/Q353023"
"http://data.carnegiehall.org/events/28707","1971-12-29T20:00:00","It's a Beautiful Day, Psychedelic/Folk Rock Band","http://data.carnegiehall.org/works/109752","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/46308","Taj Mahal","http://sws.geonames.org/5120034/","http://www.wikidata.org/entity/Q353023"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109844","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109841","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109852","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109853","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109851","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109849","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109843","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109847","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109845","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109840","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109846","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109842","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/12852","1972-05-18T20:00:00","Van Morrison, Singer-Songwriter","http://data.carnegiehall.org/works/109850","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/18592","Van Morrison","http://sws.geonames.org/2655984/","http://www.wikidata.org/entity/Q272203"
"http://data.carnegiehall.org/events/22460","1971-02-05T20:30:00","Jazz: The Personal Dimension: Toshiko Akiyoshi Quartet","http://data.carnegiehall.org/works/31441","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/33243","Toshiko Akiyoshi","http://sws.geonames.org/1814087/","http://www.wikidata.org/entity/Q437117"
"http://data.carnegiehall.org/events/22460","1971-02-05T20:30:00","Jazz: The Personal Dimension: Toshiko Akiyoshi Quartet","http://data.carnegiehall.org/works/38768","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/33243","Toshiko Akiyoshi","http://sws.geonames.org/1814087/","http://www.wikidata.org/entity/Q437117"
"http://data.carnegiehall.org/events/22460","1971-02-05T20:30:00","Jazz: The Personal Dimension: Toshiko Akiyoshi Quartet","http://data.carnegiehall.org/works/44130","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/33243","Toshiko Akiyoshi","http://sws.geonames.org/1814087/","http://www.wikidata.org/entity/Q437117"
"http://data.carnegiehall.org/events/22460","1971-02-05T20:30:00","Jazz: The Personal Dimension: Toshiko Akiyoshi Quartet","http://data.carnegiehall.org/works/38767","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/33243","Toshiko Akiyoshi","http://sws.geonames.org/1814087/","http://www.wikidata.org/entity/Q437117"
"http://data.carnegiehall.org/events/22460","1971-02-05T20:30:00","Jazz: The Personal Dimension: Toshiko Akiyoshi Quartet","http://data.carnegiehall.org/works/13935","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/33243","Toshiko Akiyoshi","http://sws.geonames.org/1814087/","http://www.wikidata.org/entity/Q437117"
"http://data.carnegiehall.org/events/22460","1971-02-05T20:30:00","Jazz: The Personal Dimension: Toshiko Akiyoshi Quartet","http://data.carnegiehall.org/works/30537","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/33243","Toshiko Akiyoshi","http://sws.geonames.org/1814087/","http://www.wikidata.org/entity/Q437117"
"http://data.carnegiehall.org/events/22460","1971-02-05T20:30:00","Jazz: The Personal Dimension: Toshiko Akiyoshi Quartet","http://data.carnegiehall.org/works/33086","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/33243","Toshiko Akiyoshi","http://sws.geonames.org/1814087/","http://www.wikidata.org/entity/Q437117"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109861","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109861","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109856","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109861","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109861","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109862","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109862","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109862","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109857","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109863","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109862","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109857","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109857","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109863","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109863","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109863","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109857","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109860","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109860","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109860","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109858","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109858","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109858","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109859","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109859","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109859","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109860","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109859","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109856","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17524","1972-05-15T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109856","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109856","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/17525","1972-05-16T20:00:00","Lee Michaels, Keyboardist and Singer","http://data.carnegiehall.org/works/109858","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/17430","Lee Michaels","https://sws.geonames.org/5368361/","http://www.wikidata.org/entity/Q6514547"
"http://data.carnegiehall.org/events/28508","1971-12-03T20:00:00","Brewer & Shipley, Folk Rock Duo","http://data.carnegiehall.org/works/109750","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/50618","Steve Goodman","http://sws.geonames.org/4887398/","http://www.wikidata.org/entity/Q585159"
"http://data.carnegiehall.org/events/5180","1972-07-07T13:00:00","Newport Jazz Festival: Weather Report, Roy Haynes Hip Ensemble, Tony Williams's Lifetime, and the Archie Schepp Quintet","http://data.carnegiehall.org/works/105218","http://data.carnegiehall.org/genres/549","jazz fusion","http://data.carnegiehall.org/names/70322","Miroslav Vitous","http://sws.geonames.org/3067696/","http://www.wikidata.org/entity/Q558162"
"http://data.carnegiehall.org/events/5180","1972-07-07T13:00:00","Newport Jazz Festival: Weather Report, Roy Haynes Hip Ensemble, Tony Williams's Lifetime, and the Archie Schepp Quintet","http://data.carnegiehall.org/works/105218","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/70322","Miroslav Vitous","http://sws.geonames.org/3067696/","http://www.wikidata.org/entity/Q558162"
"http://data.carnegiehall.org/events/33550","1971-03-14T14:30:00","World of Music","http://data.carnegiehall.org/works/5492","http://data.carnegiehall.org/genres/39","rock music","http://data.carnegiehall.org/names/60485","Aaron Copland","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q192185"
"http://data.carnegiehall.org/events/22038","1971-04-04T14:30:00","World of Music","http://data.carnegiehall.org/works/40626","http://data.carnegiehall.org/genres/35","pop music","http://data.carnegiehall.org/names/60485","Aaron Copland","http://sws.geonames.org/5110302/","http://www.wikidata.org/entity/Q192185"
"http://data.carnegiehall.org/events/34125","1972-07-08T13:00:00","Newport Jazz Festival: Duke Ellington and His Orchestra and the Terumasa Hino Sextet","http://data.carnegiehall.org/works/37053","http://data.carnegiehall.org/genres/34","jazz","http://data.carnegiehall.org/names/14271","Billy Strayhorn","http://sws.geonames.org/4509884/","http://www.wikidata.org/entity/Q380626"
