,composer,composerLabel
19446,http://data.carnegiehall.org/names/1015406,Randal Corsen
19447,http://data.carnegiehall.org/names/1015407,Albert Hernandez
19448,http://data.carnegiehall.org/names/1015392,Paul Aron Sandfort
19449,http://data.carnegiehall.org/names/1015393,Žiga Hirschler
19450,http://data.carnegiehall.org/names/1015394,Siegfried Fietz
19451,http://data.carnegiehall.org/names/1015395,Georgi Andreev
19452,http://data.carnegiehall.org/names/1015397,Albert Kranz
19453,http://data.carnegiehall.org/names/1015398,W. H. (William Henry) Anderson
19454,http://data.carnegiehall.org/names/1015386,Ira Tucker
19455,http://data.carnegiehall.org/names/1015387,Albert E. Brumley
19456,http://data.carnegiehall.org/names/1015388,Edwin O. Excell
19457,http://data.carnegiehall.org/names/1015389,A. Emmett Adams
19458,http://data.carnegiehall.org/names/1015390,Walther Hirschberg
19459,http://data.carnegiehall.org/names/1015391,Stefan David Hummel
19460,http://data.carnegiehall.org/names/1015378,[first name unknown] Watson
19461,http://data.carnegiehall.org/names/1015380,Asa Brooks Everett
19462,http://data.carnegiehall.org/names/1015382,George D. Schuler
19463,http://data.carnegiehall.org/names/1015383,Frank C. Huston
19464,http://data.carnegiehall.org/names/1015384,Lucie Eddie Campbell
19465,http://data.carnegiehall.org/names/1015385,Robert Anderson
19466,http://data.carnegiehall.org/names/1015371,Anne Dinsmore Phillips
19467,http://data.carnegiehall.org/names/1015372,Robert Voisey
19468,http://data.carnegiehall.org/names/1015373,Patrick Soluri
19469,http://data.carnegiehall.org/names/1015374,Benjamin Bierman
19470,http://data.carnegiehall.org/names/1015376,Victor Baier
19471,http://data.carnegiehall.org/names/1015377,Giuseppe Lillo
19472,http://data.carnegiehall.org/names/1015363,Ethel Smyth
19473,http://data.carnegiehall.org/names/1015364,Jean Nouguès
19474,http://data.carnegiehall.org/names/1015365,Wisam M. Gibran
19475,http://data.carnegiehall.org/names/1015367,Alice Gomez
19476,http://data.carnegiehall.org/names/1015369,E.O. Neske
19477,http://data.carnegiehall.org/names/1015370,Marcus Berliner
19478,http://data.carnegiehall.org/names/1015354,Jakob Rosenhain
19479,http://data.carnegiehall.org/names/1015355,Vladimir Vavilov
19480,http://data.carnegiehall.org/names/1015356,Hugh A. Clarke
19481,http://data.carnegiehall.org/names/1015357,Harry R. Wellman
19482,http://data.carnegiehall.org/names/1015360,Hugh Priestley-Smith
19483,http://data.carnegiehall.org/names/1015361,Clarence G. Gartner
19484,http://data.carnegiehall.org/names/1015348,Bernie Hanighen
19485,http://data.carnegiehall.org/names/1015349,Edward Gallagher
19486,http://data.carnegiehall.org/names/1015350,Cole Iverson
19487,http://data.carnegiehall.org/names/1015351,Felix Winternitz
19488,http://data.carnegiehall.org/names/1015352,Antonio Alberdi Aguirrezabal
19489,http://data.carnegiehall.org/names/1015353,[first name unknown] Stark
19490,http://data.carnegiehall.org/names/1015339,Merle J. Isaac
19491,http://data.carnegiehall.org/names/1015340,Robert Leaf
19492,http://data.carnegiehall.org/names/1015342,Michaele Sebastian
19493,http://data.carnegiehall.org/names/1015344,Lionel Richie
19494,http://data.carnegiehall.org/names/1015345,Steve Nelson
19495,http://data.carnegiehall.org/names/1015347,Gene Grier
19496,http://data.carnegiehall.org/names/1015333,Fred Werner
19497,http://data.carnegiehall.org/names/1015334,Dorothy Dinroe
19498,http://data.carnegiehall.org/names/1015335,Walter Finlayson
19499,http://data.carnegiehall.org/names/1015336,Hal H. Hopson
19500,http://data.carnegiehall.org/names/1015337,Ben Ludlow
19501,http://data.carnegiehall.org/names/1015338,Robert Baker
19502,http://data.carnegiehall.org/names/1015326,Bennie Benjamin
19503,http://data.carnegiehall.org/names/1015327,Tse Huang
19504,http://data.carnegiehall.org/names/1015328,John J. Morrissey
19505,http://data.carnegiehall.org/names/1015330,Solomon Mbabi-Katana
19506,http://data.carnegiehall.org/names/1015331,Richard Franko Goldman
19507,http://data.carnegiehall.org/names/1015332,[first name unknown] Elliott
19508,http://data.carnegiehall.org/names/1015320,Bernard Landes
19509,http://data.carnegiehall.org/names/1015321,[first name unknown] Goehr
19510,http://data.carnegiehall.org/names/1015322,Johnny Steggerda
19511,http://data.carnegiehall.org/names/1015323,Herbert Stothart
19512,http://data.carnegiehall.org/names/1015324,"Herbert ""Happy"" Lawson"
19513,http://data.carnegiehall.org/names/1015325,Billy Reid
19514,http://data.carnegiehall.org/names/1015314,H. Pitman Clarke
19515,http://data.carnegiehall.org/names/1015315,Hans Georg Nägeli
19516,http://data.carnegiehall.org/names/1015316,Justus Henry Rathbone
19517,http://data.carnegiehall.org/names/1015317,[first name unknown] Marker
19518,http://data.carnegiehall.org/names/1015318,Camillo Ruspoli Di Candriano
19519,http://data.carnegiehall.org/names/1015319,John Klein
19520,http://data.carnegiehall.org/names/1015305,Jacob Niclas Ahlström
19521,http://data.carnegiehall.org/names/1015307,Andrei Arends
19522,http://data.carnegiehall.org/names/1015308,Gilbert Oakley Ward
19523,http://data.carnegiehall.org/names/1015309,William B. Davis
19524,http://data.carnegiehall.org/names/1015310,[first name unknown] Vodorensky
19525,http://data.carnegiehall.org/names/1015311,George F. LeJeune
19526,http://data.carnegiehall.org/names/1015293,James (Red) McLeod
19527,http://data.carnegiehall.org/names/1015295,Steve Wadey
19528,http://data.carnegiehall.org/names/1015300,Jean Renard
19529,http://data.carnegiehall.org/names/1015301,Philip Hammond
19530,http://data.carnegiehall.org/names/1015303,Gyeong Hoon Park
19531,http://data.carnegiehall.org/names/1015304,Viktor Vaszy
19532,http://data.carnegiehall.org/names/1015286,Cindy Cox
19533,http://data.carnegiehall.org/names/1015288,Ruobing Huang
19534,http://data.carnegiehall.org/names/1015289,Nobuo Uematsu
19535,http://data.carnegiehall.org/names/1015290,Mordkhe Rivesman
19536,http://data.carnegiehall.org/names/1015291,Michael D. Rihner
19537,http://data.carnegiehall.org/names/1015292,Ferrere Laguerre
19538,http://data.carnegiehall.org/names/1015280,Adam Wolf
19539,http://data.carnegiehall.org/names/1015281,William Rimmer
19540,http://data.carnegiehall.org/names/1015282,Paul Lovatt-Cooper
19541,http://data.carnegiehall.org/names/1015283,Johann Peter Pixis
19542,http://data.carnegiehall.org/names/1015284,[first name unknown] Nathan
19543,http://data.carnegiehall.org/names/1015285,Theodore Saul
19544,http://data.carnegiehall.org/names/1015273,Jose A. Gil
19545,http://data.carnegiehall.org/names/1015274,Richard Cornell
19546,http://data.carnegiehall.org/names/1015276,Michael Story
19547,http://data.carnegiehall.org/names/1015277,Matthew Wilder
19548,http://data.carnegiehall.org/names/1015278,Jessi Alexander
19549,http://data.carnegiehall.org/names/1015279,[first name unknown] Gordon
19550,http://data.carnegiehall.org/names/1015266,J. A. Parks
19551,http://data.carnegiehall.org/names/1015267,[first name unknown] Englund
19552,http://data.carnegiehall.org/names/1015268,[first name unknown] Berg
19553,http://data.carnegiehall.org/names/1015269,Henrik Möller
19554,http://data.carnegiehall.org/names/1015270,J. Jerome Williams
19555,http://data.carnegiehall.org/names/1015271,Paul Bouman
19556,http://data.carnegiehall.org/names/1015260,Andrew Larson
19557,http://data.carnegiehall.org/names/1015261,Earl E. McCoy
19558,http://data.carnegiehall.org/names/1015262,[first name unknown] O'Dell
19559,http://data.carnegiehall.org/names/1015263,Horatio Nicholls
19560,http://data.carnegiehall.org/names/1015264,F.L. Murphy
19561,http://data.carnegiehall.org/names/1015265,Alexander Patterson
19562,http://data.carnegiehall.org/names/1015253,Atanas Ourkouzounov
19563,http://data.carnegiehall.org/names/1015254,Shlomo Gronich
19564,http://data.carnegiehall.org/names/1015255,Emanuel Vahl
19565,http://data.carnegiehall.org/names/1015256,Daniel Akiva
19566,http://data.carnegiehall.org/names/1015257,Carter Burwell
19567,http://data.carnegiehall.org/names/1015259,Edward D'Evry
19568,http://data.carnegiehall.org/names/1015247,Franck Angelis
19569,http://data.carnegiehall.org/names/1015248,Chris Jarrett
19570,http://data.carnegiehall.org/names/1015249,Fermín Gurbindo
19571,http://data.carnegiehall.org/names/1015250,Paul Klein
19572,http://data.carnegiehall.org/names/1015251,George Oakley
19573,http://data.carnegiehall.org/names/1015252,Issa Boulos
19574,http://data.carnegiehall.org/names/1015240,Bruce Pearson
19575,http://data.carnegiehall.org/names/1015241,Timothy Johnson
19576,http://data.carnegiehall.org/names/1015242,David Schaffer
19577,http://data.carnegiehall.org/names/1015243,Sbongiseni Duma
19578,http://data.carnegiehall.org/names/1015245,Anders Grothe
19579,http://data.carnegiehall.org/names/1015246,Anatoli Kusiakov
19580,http://data.carnegiehall.org/names/1015234,Gerald P. Coleman
19581,http://data.carnegiehall.org/names/1015235,Marty Haugen
19582,http://data.carnegiehall.org/names/1015236,Mel B. Kaufman
19583,http://data.carnegiehall.org/names/1015237,Moisès Bertran
19584,http://data.carnegiehall.org/names/1015238,Laura Llorca
19585,http://data.carnegiehall.org/names/1015239,Fedir Stepanovych Akimenko
19586,http://data.carnegiehall.org/names/1015227,John Schonberger
19587,http://data.carnegiehall.org/names/1015228,Art Hickman
19588,http://data.carnegiehall.org/names/1015229,Mayhew Lester Lake
19589,http://data.carnegiehall.org/names/1015230,C.C. McClurg
19590,http://data.carnegiehall.org/names/1015231,Jerome Combier
19591,http://data.carnegiehall.org/names/1015232,Oscar Overby
19592,http://data.carnegiehall.org/names/1015218,David T. Little
19593,http://data.carnegiehall.org/names/1015219,Elena Langer
19594,http://data.carnegiehall.org/names/1015222,Milos Raickovich
19595,http://data.carnegiehall.org/names/1015224,Nicholas Csicsko
19596,http://data.carnegiehall.org/names/1015225,Lewis E. Gensler
19597,http://data.carnegiehall.org/names/1015226,Frank A. Panella
19598,http://data.carnegiehall.org/names/1015210,Ted Zarlengo
19599,http://data.carnegiehall.org/names/1015211,Hans Brehme
19600,http://data.carnegiehall.org/names/1015212,Philipp Mohler
19601,http://data.carnegiehall.org/names/1015214,Gerardo Grasso
19602,http://data.carnegiehall.org/names/1015216,Aleksandr Tsfasman
19603,http://data.carnegiehall.org/names/1015217,Erwin R. Schmidt
19604,http://data.carnegiehall.org/names/1015203,Adolf Strauss
19605,http://data.carnegiehall.org/names/1015204,Hsin-Lei Chen
19606,http://data.carnegiehall.org/names/1015205,Sung-jen Hsu
19607,http://data.carnegiehall.org/names/1015206,Mao-Shuen Chen
19608,http://data.carnegiehall.org/names/1015207,John Gart
19609,http://data.carnegiehall.org/names/1015209,Ernst-Lothar von Knorr
19610,http://data.carnegiehall.org/names/1015196,Norman Fulton
19611,http://data.carnegiehall.org/names/1015197,Daniel Wohl
19612,http://data.carnegiehall.org/names/1015199,Reginald Foresythe
19613,http://data.carnegiehall.org/names/1015200,Tolchard Evans
19614,http://data.carnegiehall.org/names/1015201,Johnny Marvin
19615,http://data.carnegiehall.org/names/1015202,Karel Svenk
19616,http://data.carnegiehall.org/names/1015188,Enriko Josif
19617,http://data.carnegiehall.org/names/1015189,Moshe Byk
19618,http://data.carnegiehall.org/names/1015190,Stevan Stojanovic Mokranjac
19619,http://data.carnegiehall.org/names/1015191,M. Taitchevitch
19620,http://data.carnegiehall.org/names/1015192,Dragutin Gostuški
19621,http://data.carnegiehall.org/names/1015193,Todor Skalovski
19622,http://data.carnegiehall.org/names/1015179,Armando Ghidoni
19623,http://data.carnegiehall.org/names/1015180,Gérard Grisey
19624,http://data.carnegiehall.org/names/1015182,Judy East Wells
19625,http://data.carnegiehall.org/names/1015183,Jennifer Linn
19626,http://data.carnegiehall.org/names/1015186,Ernst Krähmer
19627,http://data.carnegiehall.org/names/1015187,S. Segor
19628,http://data.carnegiehall.org/names/1015173,Alexander S. Beaumont
19629,http://data.carnegiehall.org/names/1015174,A. Greibel
19630,http://data.carnegiehall.org/names/1015175,Khazn A. Dunajewski
19631,http://data.carnegiehall.org/names/1015176,[first name unknown] Jensen
19632,http://data.carnegiehall.org/names/1015177,Umberto Bombardelli
19633,http://data.carnegiehall.org/names/1015178,Roberto Rusconi
19634,http://data.carnegiehall.org/names/1015167,Clyde Hager
19635,http://data.carnegiehall.org/names/1015168,Pete Wendling
19636,http://data.carnegiehall.org/names/1015169,Phil Goldberg
19637,http://data.carnegiehall.org/names/1015170,Young-ja Lee
19638,http://data.carnegiehall.org/names/1015171,Octave Crémieux
19639,http://data.carnegiehall.org/names/1015172,[first name unknown] Mathews
19640,http://data.carnegiehall.org/names/1015161,Patti Drennan
19641,http://data.carnegiehall.org/names/1015162,Tom Anderson
19642,http://data.carnegiehall.org/names/1015163,Vivian Fung
19643,http://data.carnegiehall.org/names/1015164,Jihee Han
19644,http://data.carnegiehall.org/names/1015165,James Kendis
19645,http://data.carnegiehall.org/names/1015166,Clarence A. Stout
19646,http://data.carnegiehall.org/names/1015149,Bias Boshell
19647,http://data.carnegiehall.org/names/1015150,Elliott Smith
19648,http://data.carnegiehall.org/names/1015152,Francesc Pujol
19649,http://data.carnegiehall.org/names/1015158,Charlie Skarbek
19650,http://data.carnegiehall.org/names/1015159,David Hicken
19651,http://data.carnegiehall.org/names/1015160,Rudolf de Beer
19652,http://data.carnegiehall.org/names/1015143,WanTong Jiang
19653,http://data.carnegiehall.org/names/1015144,Fei Long
19654,http://data.carnegiehall.org/names/1015145,Bin He
19655,http://data.carnegiehall.org/names/1015146,Weikang Liu
19656,http://data.carnegiehall.org/names/1015147,Shenglong Ma
19657,http://data.carnegiehall.org/names/1015148,Qingzhu Yu
19658,http://data.carnegiehall.org/names/1015134,Geoffrey O'Connor-Morris
19659,http://data.carnegiehall.org/names/1015137,Earl Ronnie Cato
19660,http://data.carnegiehall.org/names/1015139,Johann Michel
19661,http://data.carnegiehall.org/names/1015140,Jack Hale
19662,http://data.carnegiehall.org/names/1015141,Ted Mesang
19663,http://data.carnegiehall.org/names/1015142,Halim Beere
19664,http://data.carnegiehall.org/names/1015126,Katharine Parker
19665,http://data.carnegiehall.org/names/1015127,Thomas Doss
19666,http://data.carnegiehall.org/names/1015128,Bert Appermont
19667,http://data.carnegiehall.org/names/1015131,Rob Romeyn
19668,http://data.carnegiehall.org/names/1015132,Ryan Fraley
19669,http://data.carnegiehall.org/names/1015133,Jean-Louis Tulou
19670,http://data.carnegiehall.org/names/1015117,Ralph Hultgren
19671,http://data.carnegiehall.org/names/1015120,J. Russel Robinson
19672,http://data.carnegiehall.org/names/1015121,Luis Conrad
19673,http://data.carnegiehall.org/names/1015123,W. B. Stevens
19674,http://data.carnegiehall.org/names/1015124,Aleksandur Vladigerov
19675,http://data.carnegiehall.org/names/1015125,Mike Barnett
19676,http://data.carnegiehall.org/names/1015111,Isaco Abitbol
19677,http://data.carnegiehall.org/names/1015112,Modesto Barrios
19678,http://data.carnegiehall.org/names/1015113,Eustaquio Vera
19679,http://data.carnegiehall.org/names/1015114,Enrique Cena
19680,http://data.carnegiehall.org/names/1015115,John Fannin
19681,http://data.carnegiehall.org/names/1015116,Hiroshi Hoshina
19682,http://data.carnegiehall.org/names/1015103,J. Aaron McDermid
19683,http://data.carnegiehall.org/names/1015104,Todd Smith
19684,http://data.carnegiehall.org/names/1015105,Mark Burrows
19685,http://data.carnegiehall.org/names/1015106,Jon Washburn
19686,http://data.carnegiehall.org/names/1015108,Benoît Jutras
19687,http://data.carnegiehall.org/names/1015110,Hector Chavez
19688,http://data.carnegiehall.org/names/1015096,Glenn Edward Burleigh
19689,http://data.carnegiehall.org/names/1015098,Bruno Coulais
19690,http://data.carnegiehall.org/names/1015099,Minoru Endo
19691,http://data.carnegiehall.org/names/1015100,Akira Mitake
19692,http://data.carnegiehall.org/names/1015101,Les Applegate
19693,http://data.carnegiehall.org/names/1015102,Blake R. Henson
19694,http://data.carnegiehall.org/names/1015086,Gayane Chebotarian
19695,http://data.carnegiehall.org/names/1015088,Richard Faith
19696,http://data.carnegiehall.org/names/1015089,Randolph L. Partain
19697,http://data.carnegiehall.org/names/1015091,[first name unknown] Sobolevskoy
19698,http://data.carnegiehall.org/names/1015092,John Gibson
19699,http://data.carnegiehall.org/names/1015094,Will R. Anderson
19700,http://data.carnegiehall.org/names/1015077,Monty Norman
19701,http://data.carnegiehall.org/names/1015078,Paul Waaktaar-Savoy
19702,http://data.carnegiehall.org/names/1015080,Éric Serra
19703,http://data.carnegiehall.org/names/1015082,David Arnold
19704,http://data.carnegiehall.org/names/1015084,Richard Nance
19705,http://data.carnegiehall.org/names/1015085,Jack White
19706,http://data.carnegiehall.org/names/1015067,Giuseppe Persiani
19707,http://data.carnegiehall.org/names/1015071,Jan Antonin Losy
19708,http://data.carnegiehall.org/names/1015072,John C. Egan
19709,http://data.carnegiehall.org/names/1015074,Thurston Frazier
19710,http://data.carnegiehall.org/names/1015075,W. Herbert Brewster
19711,http://data.carnegiehall.org/names/1015076,Gloria Griffin
19712,http://data.carnegiehall.org/names/1015061,Richard Burchard
19713,http://data.carnegiehall.org/names/1015062,Richard Jackson
19714,http://data.carnegiehall.org/names/1015063,Stacey V. Gibbs
19715,http://data.carnegiehall.org/names/1015064,Yuda Bleich
19716,http://data.carnegiehall.org/names/1015065,Chayim Katilanski
19717,http://data.carnegiehall.org/names/1015066,Sung J. Hong
19718,http://data.carnegiehall.org/names/1015052,George Fischoff
19719,http://data.carnegiehall.org/names/1015053,Paul Jabara
19720,http://data.carnegiehall.org/names/1015054,Dalvinius Prime
19721,http://data.carnegiehall.org/names/1015055,Vicki J. Uhr
19722,http://data.carnegiehall.org/names/1015056,Gianluca Podio
19723,http://data.carnegiehall.org/names/1015059,Margaret Brouwer
19724,http://data.carnegiehall.org/names/1015046,Don Swander
19725,http://data.carnegiehall.org/names/1015047,Alvin S. Kaufman
19726,http://data.carnegiehall.org/names/1015048,Al Hoffman
19727,http://data.carnegiehall.org/names/1015049,Hans Carste
19728,http://data.carnegiehall.org/names/1015050,Al Kasha
19729,http://data.carnegiehall.org/names/1015051,Kenneth Gamble
19730,http://data.carnegiehall.org/names/1015039,David Schaefer
19731,http://data.carnegiehall.org/names/1015041,Robert Pearson
19732,http://data.carnegiehall.org/names/1015042,Lars Färnlöf
19733,http://data.carnegiehall.org/names/1015043,Bob Telson
19734,http://data.carnegiehall.org/names/1015044,Russell Ward
19735,http://data.carnegiehall.org/names/1015045,Edmund L. Gruber
19736,http://data.carnegiehall.org/names/1015031,Ira Stanphill
19737,http://data.carnegiehall.org/names/1015032,An Sam Lee
19738,http://data.carnegiehall.org/names/1015033,Ho Han Chung
19739,http://data.carnegiehall.org/names/1015034,[first name unknown] Poster
19740,http://data.carnegiehall.org/names/1015035,Il Kwon Kim
19741,http://data.carnegiehall.org/names/1015036,Carlos Pedrell
19742,http://data.carnegiehall.org/names/1015022,A. J. Potter
19743,http://data.carnegiehall.org/names/1015023,Stella Tsang Lai-ming
19744,http://data.carnegiehall.org/names/1015024,Cynthia Wong Chi-wing
19745,http://data.carnegiehall.org/names/1015028,Samu Gryllus
19746,http://data.carnegiehall.org/names/1015029,Yong Keun Park
19747,http://data.carnegiehall.org/names/1015030,Kyung Whan Bak
19748,http://data.carnegiehall.org/names/1015013,Jackie Trent
19749,http://data.carnegiehall.org/names/1015014,Tony Macaulay
19750,http://data.carnegiehall.org/names/1015016,Jim Vallance
19751,http://data.carnegiehall.org/names/1015018,Stan Rogers
19752,http://data.carnegiehall.org/names/1015019,Tim Francis
19753,http://data.carnegiehall.org/names/1015020,Mauro Malavasi
19754,http://data.carnegiehall.org/names/1015005,David Saxon
19755,http://data.carnegiehall.org/names/1015006,Gino Redi
19756,http://data.carnegiehall.org/names/1015007,Dorothy Gross
19757,http://data.carnegiehall.org/names/1015008,Mary Richman
19758,http://data.carnegiehall.org/names/1015009,Deborah Watarz
19759,http://data.carnegiehall.org/names/1015010,Danny Troob
19760,http://data.carnegiehall.org/names/1014997,José Palomino
19761,http://data.carnegiehall.org/names/1014999,Natalie Bender
19762,http://data.carnegiehall.org/names/1015002,Benny Davis
19763,http://data.carnegiehall.org/names/1015003,Hank Williams
19764,http://data.carnegiehall.org/names/1015004,Lew Douglas
19765,http://data.carnegiehall.org/names/1014987,Lucas Richman
19766,http://data.carnegiehall.org/names/1014988,Andrew J. Wight
19767,http://data.carnegiehall.org/names/1014989,George A. Minor
19768,http://data.carnegiehall.org/names/1014990,Giles Higgins
19769,http://data.carnegiehall.org/names/1014991,[first name unknown] Edwards
19770,http://data.carnegiehall.org/names/1014993,Richard Pohl
19771,http://data.carnegiehall.org/names/1014981,James E. Myers
19772,http://data.carnegiehall.org/names/1014982,Corrado Lojacono
19773,http://data.carnegiehall.org/names/1014984,Borney Bergantine
19774,http://data.carnegiehall.org/names/1014985,George Goehring
19775,http://data.carnegiehall.org/names/1014986,Ferdinando Albano
19776,http://data.carnegiehall.org/names/1014974,[first name unknown] D'Angelo
19777,http://data.carnegiehall.org/names/1014975,[first name unknown] Lapinsky
19778,http://data.carnegiehall.org/names/1014976,Paul W. Whear
19779,http://data.carnegiehall.org/names/1014977,Frederic H. Ashe
19780,http://data.carnegiehall.org/names/1014978,Camille de Nardis
19781,http://data.carnegiehall.org/names/1014979,Rainhard Fendrich
19782,http://data.carnegiehall.org/names/1014963,Chang-cheng Zhang
19783,http://data.carnegiehall.org/names/1014964,Gordon Light
19784,http://data.carnegiehall.org/names/1014965,Fred Bock
19785,http://data.carnegiehall.org/names/1014966,Ramallah Underground
19786,http://data.carnegiehall.org/names/1014967,Hanna Kulenty
19787,http://data.carnegiehall.org/names/1014969,Martha Mier
19788,http://data.carnegiehall.org/names/1014955,Chris Caswell
19789,http://data.carnegiehall.org/names/1014958,Steven Mark Kohn
19790,http://data.carnegiehall.org/names/1014959,Ryan Gallagher
19791,http://data.carnegiehall.org/names/1014960,Ariel Silber
19792,http://data.carnegiehall.org/names/1014961,Qi-chang Zhou
19793,http://data.carnegiehall.org/names/1014962,Wei Zhou
19794,http://data.carnegiehall.org/names/1014944,Juan Carlos Moreno González
19795,http://data.carnegiehall.org/names/1014945,Quique Sinesi
19796,http://data.carnegiehall.org/names/1014946,May-Tchi Chen
19797,http://data.carnegiehall.org/names/1014947,Jean-Claude Risset
19798,http://data.carnegiehall.org/names/1014948,Brendan Adamson
19799,http://data.carnegiehall.org/names/1014950,Elsa Leon
19800,http://data.carnegiehall.org/names/1014938,Dino Olivieri
19801,http://data.carnegiehall.org/names/1014939,[first name unknown] Godini
19802,http://data.carnegiehall.org/names/1014940,Gino Simi
19803,http://data.carnegiehall.org/names/1014941,Alexandre Derevitsky
19804,http://data.carnegiehall.org/names/1014942,"Jorge ""Lobito"" Martínez"
19805,http://data.carnegiehall.org/names/1014943,Joseito Fernández
19806,http://data.carnegiehall.org/names/1014931,Phil Everly
19807,http://data.carnegiehall.org/names/1014932,Milan Prebanda
19808,http://data.carnegiehall.org/names/1014933,Joseph Hallman
19809,http://data.carnegiehall.org/names/1014934,Pedro Blanco López
19810,http://data.carnegiehall.org/names/1014936,Ian Clarke
19811,http://data.carnegiehall.org/names/1014937,Nicola Valente
19812,http://data.carnegiehall.org/names/1014924,Gustav Pick
19813,http://data.carnegiehall.org/names/1014925,Emmerich Zillner
19814,http://data.carnegiehall.org/names/1014926,Karl Kapeller
19815,http://data.carnegiehall.org/names/1014927,Franz Bohm
19816,http://data.carnegiehall.org/names/1014928,Adolf Hirsch
19817,http://data.carnegiehall.org/names/1014929,Carl Lorens
19818,http://data.carnegiehall.org/names/1014913,Stanley Hawley
19819,http://data.carnegiehall.org/names/1014914,Judith Cloud
19820,http://data.carnegiehall.org/names/1014915,Christine Donkin
19821,http://data.carnegiehall.org/names/1014916,Jenni Brandon
19822,http://data.carnegiehall.org/names/1014919,Kenneth Laub
19823,http://data.carnegiehall.org/names/1014923,Djivan Gasparyan
19824,http://data.carnegiehall.org/names/1014907,A. Abramov
19825,http://data.carnegiehall.org/names/1014908,Henrique de Curitiba
19826,http://data.carnegiehall.org/names/1014909,Antonio Carlos Carrasqueira
19827,http://data.carnegiehall.org/names/1014910,Hans May
19828,http://data.carnegiehall.org/names/1014911,Claudio Acevedo
19829,http://data.carnegiehall.org/names/1014912,Walter Howe Jones
19830,http://data.carnegiehall.org/names/1014898,Chia-Yu Hsu
19831,http://data.carnegiehall.org/names/1014901,Deirdre McKay
19832,http://data.carnegiehall.org/names/1014902,Ed Bennett
19833,http://data.carnegiehall.org/names/1014903,Jane O'Leary
19834,http://data.carnegiehall.org/names/1014904,Ailis Ni Riain
19835,http://data.carnegiehall.org/names/1014906,N. Samsonov
19836,http://data.carnegiehall.org/names/1014889,Pippa Caruso
19837,http://data.carnegiehall.org/names/1014890,Luigi Granozio
19838,http://data.carnegiehall.org/names/1014891,Michele Novaro
19839,http://data.carnegiehall.org/names/1014892,Young Ok Kim
19840,http://data.carnegiehall.org/names/1014893,Yong Ho Kim
19841,http://data.carnegiehall.org/names/1014897,Marin Valchanov
19842,http://data.carnegiehall.org/names/1014882,Franco Pisano
19843,http://data.carnegiehall.org/names/1014883,M. Nava
19844,http://data.carnegiehall.org/names/1014884,Giuseppe Fulcheri
19845,http://data.carnegiehall.org/names/1014885,Carlo Rustichelli
19846,http://data.carnegiehall.org/names/1014886,Armando Trovajoli
19847,http://data.carnegiehall.org/names/1014888,Eldo Di Lazzaro
19848,http://data.carnegiehall.org/names/1014875,Julián Menéndez
19849,http://data.carnegiehall.org/names/1014877,Seungnam Baek
19850,http://data.carnegiehall.org/names/1014878,Heechi Jung
19851,http://data.carnegiehall.org/names/1014879,Ettore Petrolini
19852,http://data.carnegiehall.org/names/1014880,Pio Pizzicaria
19853,http://data.carnegiehall.org/names/1014881,Fiorenzo Carpi
19854,http://data.carnegiehall.org/names/1014868,Gitz Rice
19855,http://data.carnegiehall.org/names/1014870,Paul D. Szpyrka
19856,http://data.carnegiehall.org/names/1014871,Joel Scott Davis
19857,http://data.carnegiehall.org/names/1014872,Mario Talavera
19858,http://data.carnegiehall.org/names/1014873,Belisario de Jesús García
19859,http://data.carnegiehall.org/names/1014874,Thomas Greaves
19860,http://data.carnegiehall.org/names/1014861,Eve Duncan
19861,http://data.carnegiehall.org/names/1014862,Chan Hae Lee
19862,http://data.carnegiehall.org/names/1014863,[first name unknown] Kotlarevsky
19863,http://data.carnegiehall.org/names/1014865,Vladislav Ivanovich Zaremba
19864,http://data.carnegiehall.org/names/1014866,[first name unknown] Shnipelinsky
19865,http://data.carnegiehall.org/names/1014867,Elizaveta Sergeyevna Sashina
19866,http://data.carnegiehall.org/names/1014855,Young-Eun Paik
19867,http://data.carnegiehall.org/names/1014856,Jesmond Grixti
19868,http://data.carnegiehall.org/names/1014857,Peter Myers
19869,http://data.carnegiehall.org/names/1014858,Brenton Broadstock
19870,http://data.carnegiehall.org/names/1014859,Sang Hee Kwon
19871,http://data.carnegiehall.org/names/1014860,Joseph Giovinazzo
19872,http://data.carnegiehall.org/names/1014847,Stephen Keeling
19873,http://data.carnegiehall.org/names/1014848,Paul Burkhard
19874,http://data.carnegiehall.org/names/1014849,František Škroup
19875,http://data.carnegiehall.org/names/1014850,José Raúl Bernardo
19876,http://data.carnegiehall.org/names/1014851,Tudor Ciortea
19877,http://data.carnegiehall.org/names/1014852,George Grigoriu
19878,http://data.carnegiehall.org/names/1014839,John Hughes
19879,http://data.carnegiehall.org/names/1014840,Wilhelm Weismann
19880,http://data.carnegiehall.org/names/1014842,Kevork Andonian
19881,http://data.carnegiehall.org/names/1014843,Mario Laginha
19882,http://data.carnegiehall.org/names/1014845,Michel Emer
19883,http://data.carnegiehall.org/names/1014846,David Yazbek
19884,http://data.carnegiehall.org/names/1014830,[first name unknown] Rodzynski
19885,http://data.carnegiehall.org/names/1014833,Lewis Hartsough
19886,http://data.carnegiehall.org/names/1014835,Rhys Jones
19887,http://data.carnegiehall.org/names/1014836,Rod Edwards
19888,http://data.carnegiehall.org/names/1014837,Baker Knight
19889,http://data.carnegiehall.org/names/1014838,Mickey Newbury
